,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
0,48.0,0.0,48.0,16.27837586402893,90.89410996437073,5.9943497312259965e-06,5.9943497312259965e-06
1,47.0,0.0,47.0,38.635661125183105,174.28522300720215,8.032296816309483e-06,8.032296816309483e-06
2,46.0,0.0,46.0,47.88288712501526,179.20530605316162,9.597397356126093e-06,9.597397356126093e-06
3,48.0,0.0,48.0,44.25877785682678,169.26936721801758,7.926036734011513e-06,7.926036734011513e-06
4,48.0,0.0,48.0,43.284785985946655,173.46207308769226,7.5034585846636934e-06,7.5034585846636934e-06
5,47.0,0.0,47.0,40.48626708984375,158.80278706550598,8.127414317820276e-06,8.127414317820276e-06
6,50.0,0.0,50.0,40.87565207481384,160.6247160434723,7.947109126363428e-06,7.947109126363428e-06
7,50.0,0.0,50.0,41.26837396621704,159.5816547870636,9.477562065130945e-06,9.477562065130945e-06
8,49.0,0.0,49.0,41.954524755477905,164.64665293693542,7.459983318517019e-06,7.459983318517019e-06
9,48.0,0.0,48.0,41.280308961868286,162.49090385437012,8.252901071865626e-06,8.252901071865626e-06
10,49.0,0.0,49.0,40.867624044418335,163.51775908470154,7.676326611343156e-06,7.676326611343156e-06
11,47.0,0.0,47.0,40.915364027023315,162.36956191062927,8.630621765753889e-06,8.630621765753889e-06
12,50.0,0.0,50.0,42.550299882888794,164.17123126983643,6.9770400729287004e-06,6.9770400729287004e-06
13,49.0,0.0,49.0,49.81861615180969,223.0266420841217,1.098039446706902e-05,1.098039446706902e-05
14,50.0,0.0,50.0,45.24004507064819,168.50008273124695,8.36513172425001e-06,8.36513172425001e-06
15,48.0,0.0,48.0,39.969374895095825,165.47628808021545,7.661110997817288e-06,7.661110997817288e-06
16,50.0,0.0,50.0,41.96314597129822,171.38398575782776,6.81373002880066e-06,6.81373002880066e-06
17,49.0,0.0,49.0,43.999435901641846,175.50576496124268,9.409357211708956e-06,9.409357211708956e-06
18,48.0,0.0,48.0,42.143697023391724,162.0207598209381,8.369385188864553e-06,8.369385188864553e-06
19,46.0,0.0,46.0,39.80804395675659,173.02482414245605,6.782852822347837e-06,6.782852822347837e-06
20,49.0,0.0,49.0,49.235636949539185,195.56906604766846,7.546105955874705e-06,7.546105955874705e-06
21,49.0,0.0,49.0,54.36112928390503,131.6744899749756,8.83125088900478e-06,8.83125088900478e-06
22,50.0,0.0,50.0,19.894266843795776,72.64339303970337,7.76592302988876e-06,7.76592302988876e-06
23,49.0,0.0,49.0,17.30445098876953,71.14776706695557,6.544836509746683e-06,6.544836509746683e-06
24,49.0,0.0,49.0,19.526175022125244,65.67366623878479,7.352286068239131e-06,7.352286068239131e-06
25,49.0,0.0,49.0,15.99366283416748,62.767290115356445,8.366002178450307e-06,8.366002178450307e-06
26,49.0,0.0,49.0,15.417341947555542,61.75929665565491,8.516134166426712e-06,8.516134166426712e-06
27,50.0,0.0,50.0,15.680379867553711,61.179028034210205,7.1095609780625485e-06,7.1095609780625485e-06
28,48.0,0.0,48.0,15.012552261352539,61.36872315406799,9.26587233147984e-06,9.26587233147984e-06
29,49.0,0.0,49.0,15.9012131690979,62.023520946502686,7.228505660593064e-06,7.228505660593064e-06
30,50.0,0.0,50.0,15.765147924423218,60.77351093292236,7.557688781760988e-06,7.557688781760988e-06
31,50.0,0.0,50.0,16.098016023635864,61.426382064819336,7.069998664435097e-06,7.069998664435097e-06
32,48.0,0.0,48.0,15.815912246704102,61.11237978935242,7.089895554705276e-06,7.089895554705276e-06
33,49.0,0.0,49.0,15.550605058670044,104.59635186195374,6.839670359502023e-06,6.839670359502023e-06
34,49.0,0.0,49.0,32.82713079452515,216.05739188194275,7.850907026152832e-06,7.850907026152832e-06
35,50.0,0.0,50.0,46.71554183959961,210.46822094917297,7.503617250372151e-06,7.503617250372151e-06
36,47.0,0.0,47.0,56.595232009887695,197.9386968612671,9.128446929109725e-06,9.128446929109725e-06
37,49.0,0.0,49.0,48.39519214630127,178.55060505867004,8.191477174424016e-06,8.191477174424016e-06
38,48.0,0.0,48.0,44.23053789138794,175.30337715148926,6.674613193700777e-06,6.674613193700777e-06
39,49.0,0.0,49.0,47.173394203186035,179.23489999771118,6.801121998509889e-06,6.801121998509889e-06
40,49.0,0.0,49.0,45.00768995285034,171.84441614151,7.476866476083188e-06,7.476866476083188e-06
41,49.0,0.0,49.0,43.14141488075256,171.43798089027405,8.783809927055179e-06,8.783809927055179e-06
42,50.0,0.0,50.0,42.82898497581482,166.71988892555237,7.972743261103417e-06,7.972743261103417e-06
43,50.0,0.0,50.0,43.1082398891449,172.73451495170593,8.431824593651095e-06,8.431824593651095e-06
44,49.0,0.0,49.0,44.562499046325684,169.41152811050415,6.916491896711898e-06,6.916491896711898e-06
45,48.0,0.0,48.0,42.95768880844116,166.2821319103241,7.0017443022268195e-06,7.0017443022268195e-06
46,50.0,0.0,50.0,43.746230125427246,165.21897912025452,6.801586088965415e-06,6.801586088965415e-06
47,46.0,0.0,46.0,42.43482685089111,169.95680284500122,6.5384650972686925e-06,6.5384650972686925e-06
48,49.0,0.0,49.0,42.62560296058655,166.87784385681152,7.95108114032161e-06,7.95108114032161e-06
49,48.0,0.0,48.0,41.712209939956665,165.50045609474182,7.203540401527867e-06,7.203540401527867e-06
50,48.0,0.0,48.0,45.77581810951233,173.3148639202118,7.229888153636274e-06,7.229888153636274e-06
