,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,time_metod,min_func_val_metod
0,32.0,205.0,14.164840698242188,1.1602622981013953e-10
1,32.0,224.0,13.573529481887817,1.0665776361670501e-10
2,32.0,214.0,14.004693746566772,1.1709399836283528e-10
3,32.0,204.0,13.506128787994385,1.4255702015231151e-10
4,32.0,222.0,14.315260410308838,1.2167452456979396e-10
5,32.0,229.0,14.478801965713501,1.5906788512753666e-10
6,32.0,227.0,13.448974847793579,1.0177510867610087e-10
7,32.0,214.0,12.98367691040039,1.3844191079778729e-10
8,32.0,218.0,13.202426433563232,1.1566058302589362e-10
9,32.0,219.0,13.001741409301758,1.3622592182377001e-10
10,32.0,201.0,12.324958562850952,1.0760880863138426e-10
11,32.0,199.0,12.31711196899414,1.3387773953547772e-10
12,32.0,227.0,13.481733560562134,9.93960518777493e-11
13,32.0,229.0,13.202422857284546,1.1173597732155176e-10
14,32.0,227.0,13.754197597503662,8.267031122914751e-11
15,32.0,227.0,13.45975399017334,5.6038964697562416e-11
16,32.0,216.0,13.140416383743286,1.273324383830077e-10
17,32.0,229.0,14.715666770935059,6.00586789769024e-11
18,32.0,223.0,15.011045932769775,9.141183983038568e-11
19,32.0,209.0,15.25374150276184,1.2570150913004228e-10
20,32.0,193.0,15.23762321472168,1.62209302032553e-10
21,32.0,220.0,14.678309440612793,5.876488882878898e-11
22,32.0,212.0,13.443161487579346,1.4187178987631598e-10
23,32.0,207.0,13.42316722869873,1.2799791031561985e-10
24,32.0,218.0,16.203413724899292,1.0831617705189428e-10
25,32.0,214.0,15.32990550994873,1.196120560896338e-10
26,32.0,216.0,13.488083124160767,1.2274436339301954e-10
27,32.0,235.0,15.12777066230774,1.2604948381804992e-10
28,32.0,218.0,14.082339525222778,2.9827117456018525e-11
29,32.0,215.0,13.259560585021973,1.61379417360692e-10
30,32.0,227.0,13.531031608581543,4.578196908213629e-11
31,32.0,190.0,11.299561977386475,1.3574033323966526e-10
32,32.0,224.0,13.484195947647095,1.2186842832040858e-10
33,32.0,208.0,12.427507162094116,1.501738574322193e-10
34,32.0,246.0,15.467121839523315,1.4937190336833362e-10
35,32.0,207.0,13.097455978393555,9.863409811393047e-11
36,32.0,231.0,13.940252542495728,1.4508635564965112e-10
37,32.0,232.0,13.653609037399292,1.293003453959794e-11
38,32.0,206.0,13.096457242965698,4.949504975900493e-11
39,32.0,207.0,14.88849663734436,1.0880645110435877e-10
40,32.0,192.0,12.220908403396606,1.110055384042102e-10
41,32.0,212.0,13.515418767929077,1.039206384368198e-10
42,32.0,221.0,15.281606197357178,4.1135106645572054e-11
43,32.0,212.0,15.511540651321411,1.2514679146700678e-10
44,32.0,214.0,13.374802112579346,7.789509006506019e-11
45,32.0,184.0,11.345011949539185,6.023539645941408e-11
46,32.0,196.0,12.338650465011597,1.3724730922198987e-10
47,32.0,202.0,12.242453813552856,4.2172431742217954e-11
48,32.0,205.0,13.58671522140503,9.137838237610469e-11
49,32.0,210.0,13.553022861480713,1.4405141171829077e-10
50,32.0,232.0,14.68730616569519,1.2242493513761464e-10
51,32.0,224.0,16.329456329345703,1.0021941015240869e-10
52,32.0,219.0,14.559388160705566,1.475645699368548e-10
53,32.0,219.0,13.96025538444519,1.4776999707682803e-10
54,32.0,200.0,12.738062143325806,5.2582061351773944e-11
55,32.0,202.0,12.782513856887817,1.1200677673112436e-10
56,32.0,209.0,13.867484092712402,1.1804988584055284e-10
57,32.0,214.0,12.749786376953125,1.633086803357839e-11
58,32.0,234.0,13.658495426177979,1.0776191764856214e-10
59,32.0,209.0,12.834258317947388,1.393168784531544e-10
60,32.0,199.0,12.08863878250122,1.19839331143535e-10
61,32.0,229.0,14.048637628555298,9.338865420427144e-11
62,32.0,230.0,13.421656847000122,1.4508223704640286e-10
63,32.0,215.0,13.146779537200928,9.331498513081032e-11
64,32.0,221.0,13.506143569946289,4.659999923535529e-11
65,32.0,225.0,13.609171390533447,1.3240935320894243e-10
66,32.0,200.0,12.61355996131897,3.965066483321267e-11
67,32.0,216.0,13.059906244277954,1.051722833577013e-10
68,32.0,223.0,13.305454969406128,1.092386642328636e-10
69,32.0,218.0,13.011043787002563,1.5891343203880083e-10
70,32.0,205.0,12.968019247055054,6.017664508404367e-11
71,32.0,217.0,13.515421867370605,1.1952011774215312e-10
72,32.0,210.0,12.632110357284546,1.1218159904174971e-10
73,32.0,215.0,12.573018550872803,1.1393108365837122e-10
74,32.0,208.0,12.24976921081543,6.490480307216519e-11
75,32.0,213.0,12.85623025894165,1.2751377901300224e-10
76,32.0,213.0,12.860625267028809,9.850702123058034e-11
77,32.0,216.0,13.278076648712158,5.329179981384494e-11
78,32.0,206.0,12.331817865371704,6.203323553278334e-11
79,32.0,223.0,13.51982593536377,2.1241639988951548e-11
80,32.0,232.0,13.843533515930176,1.0393673783719367e-10
81,32.0,235.0,13.9128897190094,7.797112044607818e-11
82,32.0,205.0,12.447494506835938,5.2931095161030847e-11
83,32.0,230.0,13.671691656112671,1.0924200579203449e-10
84,32.0,227.0,13.29181718826294,7.108529170711259e-11
85,32.0,221.0,12.9885413646698,1.487234387085685e-10
86,32.0,227.0,13.296670198440552,1.3196646373708125e-10
87,32.0,180.0,11.012464761734009,1.41817783323779e-10
88,32.0,201.0,12.109121322631836,1.1906530884628604e-10
89,32.0,212.0,12.639430522918701,1.469079788981772e-10
90,32.0,212.0,12.597486972808838,1.1414319792476534e-10
91,32.0,200.0,11.84352445602417,1.5125310178189423e-10
92,31.0,223.0,13.47489333152771,1.588220016492703e-10
93,32.0,199.0,11.968994855880737,1.0757593870156698e-10
94,32.0,232.0,13.809855461120605,7.51368587193262e-11
95,32.0,236.0,13.728801250457764,4.3634678937104225e-11
96,32.0,205.0,12.797622680664062,8.918155952595747e-11
97,32.0,207.0,12.734153747558594,9.523069280254563e-11
98,32.0,218.0,13.923162937164307,5.4493698311642286e-11
99,32.0,233.0,14.517404794692993,1.6384379765366117e-10
