,number_minimas_per_func_metod,number_extra_descents_per_func_metod,number_minimas_per_func_multistart,time_metod,time_multistart
0,31.0,69.0,32.0,9.25779104232788,22.085983991622925
1,31.0,59.0,32.0,8.012232303619385,21.77849316596985
2,32.0,81.0,32.0,10.12165117263794,21.62420892715454
3,31.0,55.0,32.0,7.3183019161224365,22.171425819396973
4,32.0,60.0,32.0,8.786296129226685,21.484418869018555
5,31.0,81.0,32.0,9.428731203079224,21.913990259170532
6,31.0,63.0,32.0,7.072644948959351,18.029168844223022
7,31.0,82.0,32.0,8.318598985671997,17.898476123809814
8,31.0,49.0,32.0,5.920011043548584,17.922370195388794
9,32.0,78.0,32.0,7.860606908798218,17.990020990371704
10,31.0,60.0,32.0,6.914456844329834,17.78422975540161
11,30.0,80.0,32.0,7.769803047180176,18.03673791885376
12,32.0,89.0,32.0,8.641560077667236,18.15243172645569
13,32.0,71.0,32.0,7.479175806045532,18.191012859344482
14,31.0,56.0,32.0,6.634475946426392,18.203324794769287
15,32.0,58.0,32.0,6.860527753829956,18.069222927093506
16,31.0,53.0,32.0,6.637578010559082,18.271569967269897
17,31.0,82.0,32.0,8.559587955474854,17.896125078201294
18,31.0,85.0,32.0,8.19395899772644,18.278278350830078
19,32.0,78.0,32.0,8.204585075378418,18.755900859832764
20,32.0,63.0,32.0,7.018714904785156,18.47784399986267
21,32.0,96.0,32.0,9.285043954849243,18.029469966888428
22,29.0,40.0,32.0,5.7860260009765625,18.325748920440674
23,31.0,42.0,32.0,6.041935920715332,18.488774061203003
24,32.0,76.0,32.0,7.810692310333252,18.135749101638794
25,31.0,77.0,32.0,8.342738151550293,18.464982986450195
26,32.0,68.0,32.0,7.644150018692017,18.44453501701355
27,30.0,49.0,32.0,6.245280981063843,18.703809022903442
28,31.0,75.0,32.0,7.926735877990723,18.304390907287598
29,31.0,59.0,32.0,6.912379741668701,18.41609501838684
30,32.0,70.0,32.0,7.6166651248931885,18.591241121292114
31,32.0,89.0,32.0,9.058391809463501,18.362181186676025
32,32.0,67.0,32.0,7.942879915237427,18.621498823165894
33,31.0,53.0,32.0,6.359006404876709,18.404444932937622
34,31.0,75.0,32.0,7.927613973617554,18.571149110794067
35,32.0,56.0,32.0,6.554573059082031,18.538077116012573
36,31.0,72.0,32.0,7.692267894744873,18.694661855697632
37,32.0,64.0,32.0,7.388638973236084,18.056138038635254
38,30.0,69.0,32.0,7.358418226242065,18.39741611480713
39,31.0,68.0,32.0,7.379220247268677,18.685532093048096
40,31.0,51.0,32.0,6.205700159072876,18.509010076522827
41,32.0,71.0,32.0,8.13794207572937,18.27104425430298
42,32.0,72.0,32.0,7.527918100357056,18.977391719818115
43,31.0,83.0,32.0,8.335176944732666,18.764357089996338
44,32.0,67.0,32.0,7.50121808052063,18.69445013999939
45,32.0,67.0,32.0,7.546649932861328,18.59476113319397
46,32.0,72.0,32.0,7.871105909347534,18.524468898773193
47,31.0,65.0,32.0,7.501340866088867,18.710469245910645
48,32.0,59.0,32.0,6.825533866882324,18.757133722305298
49,30.0,62.0,32.0,6.822616100311279,20.10902714729309
50,30.0,69.0,32.0,7.4827880859375,19.37615990638733
51,31.0,75.0,32.0,7.862130880355835,18.790864944458008
52,31.0,79.0,32.0,8.299522876739502,19.163305044174194
53,32.0,96.0,32.0,9.11711311340332,18.895472049713135
54,31.0,53.0,32.0,6.271996259689331,18.823039054870605
55,32.0,65.0,32.0,7.51465106010437,18.76670217514038
56,32.0,73.0,32.0,7.5689311027526855,19.159635305404663
57,32.0,57.0,32.0,6.73611307144165,19.133259057998657
58,32.0,63.0,32.0,6.9776129722595215,18.598966121673584
59,31.0,75.0,32.0,8.269439935684204,18.917407989501953
60,31.0,74.0,32.0,8.127670049667358,18.653690099716187
61,32.0,76.0,32.0,8.576038122177124,18.63636302947998
62,31.0,58.0,32.0,6.956310033798218,19.36164689064026
63,32.0,66.0,32.0,7.294749975204468,18.66800594329834
64,31.0,71.0,32.0,7.694566011428833,18.986503839492798
65,31.0,71.0,32.0,7.931187868118286,18.868231058120728
66,32.0,83.0,32.0,8.377496004104614,18.6528639793396
67,32.0,87.0,32.0,9.180408000946045,19.074815034866333
68,32.0,48.0,32.0,6.9595887660980225,18.86286687850952
69,29.0,68.0,32.0,7.742403030395508,19.281092166900635
70,31.0,87.0,32.0,8.75550103187561,19.12292718887329
71,32.0,86.0,32.0,8.689862251281738,19.528283834457397
72,31.0,67.0,32.0,7.34538197517395,19.037208080291748
73,32.0,87.0,32.0,8.804279088973999,18.707068920135498
74,31.0,63.0,32.0,7.053331136703491,19.04338312149048
75,32.0,75.0,32.0,8.207139015197754,19.07801103591919
76,31.0,84.0,32.0,8.62379002571106,18.740108966827393
77,32.0,49.0,32.0,6.603317737579346,18.697216987609863
78,32.0,58.0,32.0,7.161232948303223,18.901451110839844
79,32.0,84.0,32.0,8.836320877075195,19.315555810928345
80,32.0,90.0,32.0,9.228925943374634,19.238855123519897
81,31.0,70.0,32.0,8.001006841659546,19.0103120803833
82,31.0,47.0,32.0,6.219364881515503,18.897735118865967
83,31.0,74.0,32.0,8.32737684249878,18.807659149169922
84,31.0,82.0,32.0,8.810930013656616,18.53315806388855
85,32.0,70.0,32.0,7.707688093185425,18.86132311820984
86,31.0,80.0,32.0,8.349297285079956,18.91482186317444
87,30.0,63.0,32.0,7.073418140411377,19.245008945465088
88,32.0,76.0,32.0,8.129663944244385,19.36195707321167
89,32.0,67.0,32.0,7.523107290267944,18.843771934509277
90,32.0,84.0,32.0,8.790499925613403,18.97838592529297
91,32.0,60.0,32.0,6.960163831710815,19.189311265945435
92,30.0,67.0,32.0,7.291126012802124,19.0887348651886
