2.145170000000000000e+05,2.145620000000000000e+05,2.142650000000000000e+05,2.142550000000000000e+05,2.126570000000000000e+05,2.126350000000000000e+05,2.110090000000000000e+05,2.109780000000000000e+05,2.096920000000000000e+05,2.096770000000000000e+05,2.089070000000000000e+05,2.088900000000000000e+05,2.084390000000000000e+05,2.084100000000000000e+05
2.145710000000000000e+05,2.146200000000000000e+05,2.145060000000000000e+05,2.145020000000000000e+05,2.134510000000000000e+05,2.134240000000000000e+05,2.122860000000000000e+05,2.122540000000000000e+05,2.112300000000000000e+05,2.112150000000000000e+05,2.104770000000000000e+05,2.104580000000000000e+05,2.100590000000000000e+05,2.100340000000000000e+05
2.142600000000000000e+05,2.145150000000000000e+05,2.147330000000000000e+05,2.147330000000000000e+05,2.147180000000000000e+05,2.147180000000000000e+05,2.146230000000000000e+05,2.146210000000000000e+05,2.144690000000000000e+05,2.144670000000000000e+05,2.143470000000000000e+05,2.143440000000000000e+05,2.142140000000000000e+05,2.142050000000000000e+05
2.142510000000000000e+05,2.144970000000000000e+05,2.147340000000000000e+05,2.147340000000000000e+05,2.147230000000000000e+05,2.147230000000000000e+05,2.146540000000000000e+05,2.146540000000000000e+05,2.146010000000000000e+05,2.145980000000000000e+05,2.145210000000000000e+05,2.145180000000000000e+05,2.144040000000000000e+05,2.143950000000000000e+05
2.129070000000000000e+05,2.134470000000000000e+05,2.147230000000000000e+05,2.147270000000000000e+05,2.147320000000000000e+05,2.147320000000000000e+05,2.147220000000000000e+05,2.147220000000000000e+05,2.146560000000000000e+05,2.146540000000000000e+05,2.146170000000000000e+05,2.146140000000000000e+05,2.145300000000000000e+05,2.145270000000000000e+05
2.128610000000000000e+05,2.133950000000000000e+05,2.147230000000000000e+05,2.147270000000000000e+05,2.147330000000000000e+05,2.147330000000000000e+05,2.147240000000000000e+05,2.147230000000000000e+05,2.146790000000000000e+05,2.146770000000000000e+05,2.146480000000000000e+05,2.146450000000000000e+05,2.146130000000000000e+05,2.146120000000000000e+05
2.109850000000000000e+05,2.120560000000000000e+05,2.146190000000000000e+05,2.146570000000000000e+05,2.147230000000000000e+05,2.147270000000000000e+05,2.147300000000000000e+05,2.147300000000000000e+05,2.147210000000000000e+05,2.147200000000000000e+05,2.146730000000000000e+05,2.146730000000000000e+05,2.146420000000000000e+05,2.146330000000000000e+05
2.109290000000000000e+05,2.119970000000000000e+05,2.146140000000000000e+05,2.146540000000000000e+05,2.147200000000000000e+05,2.147250000000000000e+05,2.147310000000000000e+05,2.147320000000000000e+05,2.147260000000000000e+05,2.147250000000000000e+05,2.146970000000000000e+05,2.146960000000000000e+05,2.146640000000000000e+05,2.146600000000000000e+05
2.096540000000000000e+05,2.109690000000000000e+05,2.144690000000000000e+05,2.145550000000000000e+05,2.146510000000000000e+05,2.146860000000000000e+05,2.147150000000000000e+05,2.147250000000000000e+05,2.147250000000000000e+05,2.147260000000000000e+05,2.147170000000000000e+05,2.147170000000000000e+05,2.146810000000000000e+05,2.146770000000000000e+05
2.096270000000000000e+05,2.109410000000000000e+05,2.144600000000000000e+05,2.145470000000000000e+05,2.146420000000000000e+05,2.146830000000000000e+05,2.147120000000000000e+05,2.147230000000000000e+05,2.147280000000000000e+05,2.147280000000000000e+05,2.147220000000000000e+05,2.147230000000000000e+05,2.147030000000000000e+05,2.146990000000000000e+05
2.088840000000000000e+05,2.102930000000000000e+05,2.143200000000000000e+05,2.144340000000000000e+05,2.145130000000000000e+05,2.146100000000000000e+05,2.146720000000000000e+05,2.146980000000000000e+05,2.147110000000000000e+05,2.147240000000000000e+05,2.147180000000000000e+05,2.147200000000000000e+05,2.147070000000000000e+05,2.147040000000000000e+05
2.088600000000000000e+05,2.102630000000000000e+05,2.143030000000000000e+05,2.144170000000000000e+05,2.145030000000000000e+05,2.146080000000000000e+05,2.146690000000000000e+05,2.146950000000000000e+05,2.147080000000000000e+05,2.147230000000000000e+05,2.147210000000000000e+05,2.147230000000000000e+05,2.147090000000000000e+05,2.147090000000000000e+05
2.085190000000000000e+05,2.099660000000000000e+05,2.141520000000000000e+05,2.142520000000000000e+05,2.143520000000000000e+05,2.145610000000000000e+05,2.145920000000000000e+05,2.146450000000000000e+05,2.146740000000000000e+05,2.147040000000000000e+05,2.147060000000000000e+05,2.147150000000000000e+05,2.147020000000000000e+05,2.147010000000000000e+05
2.085050000000000000e+05,2.099420000000000000e+05,2.141140000000000000e+05,2.142190000000000000e+05,2.143490000000000000e+05,2.145570000000000000e+05,2.145850000000000000e+05,2.146390000000000000e+05,2.146690000000000000e+05,2.147020000000000000e+05,2.147020000000000000e+05,2.147140000000000000e+05,2.147030000000000000e+05,2.147060000000000000e+05
