9.989894474093529153e-01,9.991990090064917229e-01,9.978159024653757703e-01,9.977693332215671340e-01,9.903275680609497922e-01,9.902251157245708368e-01,9.826529566812893801e-01,9.825085920254826855e-01,9.765197872716943062e-01,9.764499334059814073e-01,9.728641016327176372e-01
9.992409213259194622e-01,9.994691106205817466e-01,9.989382212411634931e-01,9.989195935436400164e-01,9.940251660193542005e-01,9.938994290610708715e-01,9.885998491156500201e-01,9.884508275354624285e-01,9.836821369694599415e-01,9.836122831037469316e-01,9.801754729106708641e-01
9.977926178434715077e-01,9.989801335605912325e-01,9.999953430756191031e-01,9.999953430756191031e-01,9.999254892099062042e-01,9.999254892099062042e-01,9.994830813937243263e-01,9.994737675449626435e-01,9.987659150390716389e-01,9.987566011903098451e-01,9.981977702646064321e-01
9.977507055240436573e-01,9.988963089217357538e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999487738318104668e-01,9.999487738318104668e-01,9.996274460495310210e-01,9.996274460495310210e-01,9.993806290573453710e-01,9.993666582842027912e-01,9.990080751068763920e-01
9.914917991561652544e-01,9.940065383218307238e-01,9.999487738318104668e-01,9.999674015293339435e-01,9.999906861512383172e-01,9.999906861512383172e-01,9.999441169074296809e-01,9.999441169074296809e-01,9.996367598982928149e-01,9.996274460495310210e-01,9.994551398474391668e-01
9.912775806346456609e-01,9.937643782540258597e-01,9.999487738318104668e-01,9.999674015293339435e-01,9.999953430756191031e-01,9.999953430756191031e-01,9.999534307561913637e-01,9.999487738318104668e-01,9.997438691590525561e-01,9.997345553102908733e-01,9.995995045032458615e-01
9.825411904961487419e-01,9.875287565080518304e-01,9.994644536962008496e-01,9.996414168226736008e-01,9.999487738318104668e-01,9.999674015293339435e-01,9.999813723024765233e-01,9.999813723024765233e-01,9.999394599830487840e-01,9.999348030586678870e-01,9.997159276127673966e-01
9.822804027308205121e-01,9.872539979695810208e-01,9.994411690742965870e-01,9.996274460495310210e-01,9.999348030586678870e-01,9.999580876805722607e-01,9.999860292268574202e-01,9.999906861512383172e-01,9.999627446049531576e-01,9.999580876805722607e-01,9.998276937979081458e-01
9.763428241452215550e-01,9.824666797060549461e-01,9.987659150390716389e-01,9.991664105358256665e-01,9.996134752763884412e-01,9.997764676297186126e-01,9.999115184367636244e-01,9.999580876805722607e-01,9.999580876805722607e-01,9.999627446049531576e-01,9.999208322855253073e-01
9.762170871869382260e-01,9.823362858233908312e-01,9.987240027196437886e-01,9.991291551407788241e-01,9.995715629569607019e-01,9.997624968565760328e-01,9.998975476636210447e-01,9.999487738318104668e-01,9.999720584537148405e-01,9.999720584537148405e-01,9.999441169074296809e-01
9.727569923719578959e-01,9.793185988245922680e-01,9.980720333063232141e-01,9.986029226857414676e-01,9.989708197118295496e-01,9.994225413767731103e-01,9.997112706883866107e-01,9.998323507222889317e-01,9.998928907392401477e-01,9.999534307561913637e-01,9.999254892099062042e-01
