,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,20.0,5.0,20.0,1287.5577511787415,1271.4715700149536,-0.9463782114294639,-0.9463782114294639,0.0,3.0,0.0,975.0
1,20.0,5.0,20.0,1278.1094534397125,1254.634377002716,-0.9932054575347172,-0.9932054575347172,0.0,0.0,0.0,975.0
2,20.0,6.0,20.0,1278.6058394908905,1240.1839158535004,-0.9938413474189047,-0.9938413474189047,0.0,5.0,0.0,974.0
3,20.0,18.0,20.0,1286.6833906173706,1257.5250403881073,-0.9882943356056614,-0.9882943356056614,0.0,5.0,0.0,962.0
4,20.0,3.0,20.0,1317.827672958374,1287.965386390686,-0.949269558752231,-0.949269558752231,0.0,5.0,0.0,977.0
5,20.0,6.0,20.0,1317.743852853775,1291.253033876419,-0.9585651217177543,-0.9585651217177543,0.0,0.0,0.0,974.0
6,20.0,12.0,20.0,1419.4119157791138,1405.5061416625977,-0.9986716853253597,-0.9986716853253597,0.0,0.0,0.0,968.0
7,20.0,5.0,20.0,1323.5492627620697,1289.9602024555206,-0.9835954067111183,-0.9835954067111183,0.0,6.0,0.0,975.0
8,20.0,6.0,20.0,1394.682273387909,1342.6367619037628,-0.9824704102313747,-0.9824704102313747,0.0,0.0,0.0,974.0
9,20.0,11.0,20.0,1499.3870356082916,1474.526085615158,-0.9450117374847032,-0.9450117374847032,0.0,2.0,0.0,969.0
10,20.0,8.0,20.0,1286.5889122486115,1246.2677340507507,-0.9972528482180419,-0.9972528482180419,0.0,7.0,0.0,972.0
11,20.0,4.0,20.0,1261.5984568595886,1228.9846684932709,-0.9918900811412222,-0.9918900811412222,0.0,2.0,0.0,976.0
12,20.0,4.0,20.0,1290.8081266880035,1327.201054573059,-0.9640255831887087,-0.9640255831887087,0.0,12.0,0.0,976.0
13,20.0,3.0,20.0,1455.5894241333008,1422.698452949524,-0.9878870228701433,-0.9878870228701433,0.0,3.0,0.0,977.0
14,20.0,5.0,20.0,1342.4129447937012,1292.6728174686432,-0.9842426745064009,-0.9842426745064009,0.0,3.0,0.0,975.0
15,20.0,7.0,20.0,1408.9677221775055,1373.4106781482697,-0.9402848650962591,-0.9402848650962591,0.0,0.0,0.0,973.0
16,20.0,4.0,20.0,1425.464376449585,1350.786425113678,-0.9575112584708533,-0.9575112584708533,0.0,0.0,0.0,976.0
17,20.0,4.0,20.0,1268.6727132797241,1220.6658704280853,-0.9992033667063148,-0.9992033667063148,0.0,4.0,0.0,976.0
18,20.0,4.0,20.0,1302.6657638549805,1272.5731122493744,-0.9582703370761395,-0.9582703370761395,0.0,2.0,0.0,976.0
19,20.0,44.0,20.0,1365.0078208446503,1385.1240456104279,-0.9743001265072352,-0.9743001265072352,0.0,4.0,0.0,936.0
20,20.0,4.0,20.0,1473.4984941482544,1415.0701937675476,-0.9950301320314251,-0.9950301320314251,0.0,3.0,0.0,976.0
21,20.0,8.0,20.0,1362.4179368019104,1326.27317404747,-0.9941869119787832,-0.9941869119787832,0.0,10.0,0.0,972.0
22,20.0,4.0,20.0,1331.5597386360168,1280.7295258045197,-0.9830350866076011,-0.9830350866076011,0.0,2.0,0.0,976.0
23,19.0,7.0,19.0,1432.6638560295105,1354.2515172958374,-0.9720751689976406,-0.9720751689976406,0.0,7.0,0.0,974.0
24,20.0,10.0,20.0,1302.0077531337738,1268.6617982387543,-0.9457700237553371,-0.9457700237553371,0.0,5.0,0.0,970.0
25,20.0,40.0,20.0,1374.15056848526,1337.169018983841,-0.9421143266109253,-0.9421143266109253,0.0,6.0,0.0,940.0
26,20.0,7.0,20.0,1349.0998985767365,1867.8336968421936,-0.9792098279649737,-0.9792098279649737,0.001,4.0,0.0,973.0
27,20.0,6.0,20.0,1339.074372768402,1246.5081768035889,-0.9951735746736832,-0.9951735746736832,0.0,2.0,0.0,974.0
28,20.0,21.0,20.0,1317.142736673355,1294.2453696727753,-0.9937818767436841,-0.9937818767436841,0.0,4.0,0.0,959.0
29,20.0,2.0,20.0,1360.2754292488098,1326.1029868125916,-0.9864702526330703,-0.9864702526330703,0.0,3.0,0.0,978.0
30,20.0,4.0,20.0,1369.827076435089,1330.0806353092194,-0.9858028233602317,-0.9858028233602317,0.0,1.0,0.0,976.0
31,20.0,30.0,20.0,1350.7315037250519,1300.6151053905487,-0.9864607894124318,-0.9864607894124318,0.0,1.0,0.0,950.0
32,20.0,8.0,20.0,1417.7221143245697,1386.05615234375,-0.9913367611219431,-0.9913367611219431,0.0,18.0,1.0,972.0
33,20.0,6.0,20.0,1277.6772272586823,1242.1044635772705,-0.9766265514472864,-0.9766265514472864,0.0,1.0,0.0,974.0
34,20.0,6.0,20.0,1415.6050221920013,1385.8568584918976,-0.9786866187282708,-0.9786866187282708,0.0,8.0,0.0,974.0
35,20.0,12.0,20.0,1358.1008684635162,1302.5954217910767,-0.9826634439959494,-0.9826634439959494,0.0,1.0,0.0,968.0
36,20.0,5.0,20.0,1228.3859643936157,1206.7386326789856,-0.9910757662763819,-0.9910757662763819,0.0,1.0,0.0,975.0
37,20.0,7.0,20.0,1264.441057920456,1241.727970123291,-0.9767830605382413,-0.9767830605382413,0.0,4.0,0.0,973.0
38,20.0,10.0,20.0,1314.2322473526,1287.2820317745209,-0.9930987702930143,-0.9930987702930143,0.0,1.0,0.0,970.0
39,20.0,3.0,20.0,1339.1641523838043,1299.3851923942566,-0.990047108260181,-0.990047108260181,0.0,4.0,0.0,977.0
40,20.0,14.0,20.0,1328.1261281967163,1288.902016878128,-0.9910290448138597,-0.9910290448138597,0.0,5.0,0.0,966.0
41,20.0,6.0,20.0,1282.1665525436401,1255.7315888404846,-0.9813282609785793,-0.9813282609785793,0.001,4.0,0.0,974.0
42,20.0,5.0,20.0,1266.8638489246368,1240.1421041488647,-0.9794980714420769,-0.9794980714420769,0.0,4.0,0.0,975.0
43,20.0,8.0,20.0,1415.2725777626038,1395.4378063678741,-0.9019377418667042,-0.9019377418667042,0.0,0.0,0.0,972.0
44,20.0,4.0,20.0,1219.7109508514404,1207.7048194408417,-0.9806963893605478,-0.9806963893605478,0.0,5.0,0.0,976.0
45,20.0,5.0,20.0,1337.1990821361542,1307.6188638210297,-0.9877064034906307,-0.9877064034906307,0.0,2.0,0.0,975.0
46,20.0,4.0,20.0,1258.9952628612518,1222.3815078735352,-0.9700421272423706,-0.9700421272423706,0.0,8.0,0.0,976.0
47,20.0,4.0,20.0,1355.4682657718658,1317.9765079021454,-0.9947631830175343,-0.9947631830175343,0.001,0.0,0.0,976.0
48,20.0,9.0,20.0,1386.96741771698,1359.9070453643799,-0.9532015245988011,-0.9532015245988011,0.0,2.0,0.0,971.0
49,20.0,7.0,20.0,1338.040685415268,1306.8687591552734,-0.9953577482024748,-0.9953577482024748,0.0,0.0,0.0,973.0
50,20.0,4.0,20.0,1326.9990878105164,1309.7568066120148,-0.9497208163979477,-0.9497208163979477,0.001,7.0,0.0,976.0
51,20.0,3.0,20.0,1364.12344789505,1335.1304035186768,-0.9828813706349023,-0.9828813706349023,0.0,4.0,0.0,977.0
52,20.0,4.0,20.0,1334.4634110927582,1300.8461730480194,-0.9708634174588948,-0.9708634174588948,0.0,3.0,0.0,976.0
53,20.0,7.0,20.0,1292.502955198288,1273.1828837394714,-0.9650983773633472,-0.9650983773633472,0.0,7.0,0.0,973.0
54,20.0,3.0,20.0,1355.4307436943054,1323.450059890747,-0.9832052838772729,-0.9832052838772729,0.0,6.0,0.0,977.0
55,20.0,36.0,20.0,1376.711506843567,1337.8263845443726,-0.9837386090299328,-0.9837386090299328,0.0,6.0,0.0,944.0
56,20.0,8.0,20.0,1273.2528834342957,1256.5614404678345,-0.9794248046727614,-0.9794248046727614,0.0,1.0,0.0,972.0
57,20.0,5.0,20.0,1310.0065445899963,1281.3494646549225,-0.9754640029075904,-0.9754640029075904,0.0,9.0,0.0,975.0
58,20.0,10.0,20.0,1381.1501905918121,1365.802184343338,-0.9645412473337738,-0.9645412473337738,0.001,9.0,0.0,970.0
59,20.0,4.0,20.0,1302.0013797283173,1269.7332293987274,-0.9693239773072249,-0.9693239773072249,0.0,2.0,0.0,976.0
60,20.0,1.0,20.0,1414.2581436634064,1386.3912906646729,-0.9985338821819781,-0.9985338821819781,0.0,0.0,0.0,979.0
61,20.0,7.0,20.0,1407.0987348556519,1372.0532462596893,-0.956014721082173,-0.956014721082173,0.0,0.0,0.0,973.0
62,20.0,3.0,20.0,1337.3361587524414,1295.4071488380432,-0.9821718131182382,-0.9821718131182382,0.0,2.0,0.0,977.0
63,20.0,5.0,20.0,1267.3405303955078,1252.7366650104523,-0.9870522803067339,-0.9870522803067339,0.0,7.0,0.0,975.0
64,20.0,3.0,20.0,1386.320160150528,1357.6725916862488,-0.9872619191537438,-0.9872619191537438,0.0,4.0,0.0,977.0
65,20.0,7.0,20.0,1270.0641703605652,1234.5257279872894,-0.9854752514648448,-0.9854752514648448,0.0,3.0,0.0,973.0
66,20.0,20.0,20.0,1255.2815635204315,1234.601976633072,-0.9893751077825309,-0.9893751077825309,0.0,2.0,0.0,960.0
67,20.0,3.0,20.0,1233.7838230133057,1208.4500801563263,-0.9842679367761213,-0.9842679367761213,0.0,3.0,0.0,977.0
68,20.0,18.0,20.0,1243.5427317619324,1215.3225095272064,-0.9810947743649957,-0.9810947743649957,0.0,1.0,0.0,962.0
69,20.0,5.0,20.0,1257.5196299552917,1234.4838192462921,-0.9969897845665912,-0.9969897845665912,0.0,0.0,0.0,975.0
70,20.0,7.0,20.0,1299.3889663219452,1269.9069862365723,-0.9903718811861442,-0.9903718811861442,0.0,1.0,0.0,973.0
71,20.0,4.0,20.0,1423.6213710308075,1393.0186772346497,-0.9943808946708247,-0.9943808946708247,0.0,4.0,0.0,976.0
72,20.0,3.0,20.0,1232.1452038288116,1264.6181268692017,-0.9923511702340949,-0.9923511702340949,0.0,4.0,0.0,977.0
73,20.0,9.0,20.0,1342.8633875846863,1318.8822770118713,-0.997310045528066,-0.997310045528066,0.0,3.0,1.0,971.0
74,20.0,10.0,20.0,1362.7558414936066,1353.3019387722015,-0.9793119050837276,-0.9793119050837276,0.0,5.0,0.0,970.0
