,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,18.0,718.0,18.0,833.4514219760895,874.7845742702484,-0.9975855641313829,-0.9975855641313829,0.0,0.0,0.0,264.0
1,20.0,932.0,20.0,726.9903078079224,713.2227456569672,-0.9991109582474539,-0.9991109582474539,0.0,0.0,0.0,48.0
2,20.0,945.0,20.0,731.6602237224579,733.7657396793365,-0.9977134027314122,-0.9977134027314122,0.0,0.0,0.0,35.0
3,19.0,879.0,19.0,728.2873780727386,727.3571939468384,-0.9824551349327935,-0.9824551349327935,0.0,0.0,0.0,102.0
4,19.0,885.0,19.0,689.5656132698059,679.9571447372437,-0.9291543756409397,-0.9291543756409397,0.0,0.0,0.0,96.0
5,20.0,956.0,20.0,704.1201765537262,714.5923216342926,-0.998783312510389,-0.998783312510389,0.0,0.0,0.0,24.0
6,18.0,940.0,18.0,682.4217782020569,687.8727850914001,-0.9965716397217734,-0.9965716397217734,0.0,0.0,0.0,42.0
7,20.0,895.0,20.0,702.419107913971,701.0116629600525,-0.9207392735170519,-0.9207392735170519,0.0,0.0,0.0,85.0
8,20.0,806.0,20.0,772.3663828372955,742.8096652030945,-0.9961862353430644,-0.9961862353430644,0.0,0.0,0.0,174.0
9,20.0,850.0,20.0,764.1114375591278,751.7217080593109,-0.9698893945234228,-0.9698893945234228,0.0,0.0,0.0,130.0
10,16.0,880.0,16.0,702.3942699432373,705.3702409267426,-0.985999766651062,-0.985999766651062,0.0,0.0,0.0,104.0
11,20.0,888.0,20.0,727.3490972518921,741.4075727462769,-0.9924245341572275,-0.9924245341572275,0.0,0.0,0.0,92.0
12,19.0,852.0,19.0,737.3492002487183,734.4426875114441,-0.9186295207278721,-0.9186295207278721,0.0,0.0,0.0,129.0
13,19.0,919.0,19.0,697.9073112010956,710.2515652179718,-0.9210252967954813,-0.9210252967954813,0.0,0.0,0.0,62.0
14,20.0,931.0,20.0,727.346706867218,729.4328463077545,-0.9864180293000587,-0.9864180293000587,0.0,0.0,0.0,49.0
15,19.0,875.0,19.0,726.9095721244812,715.1081149578094,-0.9975280882804186,-0.9975280882804186,0.0,0.0,0.0,106.0
16,20.0,824.0,20.0,773.9222166538239,773.4997684955597,-0.9969603245688774,-0.9969603245688774,0.0,0.0,0.0,156.0
17,18.0,777.0,18.0,733.0304737091064,723.2388513088226,-0.9453381420616447,-0.9453381420616447,0.0,0.0,0.0,205.0
18,20.0,908.0,20.0,697.958464384079,706.3132724761963,-0.9594890174375393,-0.9594890174375393,0.0,0.0,0.0,72.0
