,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,20.0,59.0,20.0,1630.1738259792328,1686.0628838539124,-0.9463782114294639,-0.9463782114294639,0.0,1.0,0.0,921.0
1,20.0,95.0,20.0,1727.5695519447327,1693.927984714508,-0.9932054575347172,-0.9932054575347172,0.0,2.0,0.0,885.0
2,20.0,88.0,20.0,1721.578711271286,1674.7677209377289,-0.9938413474189047,-0.9938413474189047,0.0,2.0,0.0,892.0
3,20.0,63.0,20.0,1740.9525411128998,1707.567634820938,-0.9882943356056614,-0.9882943356056614,0.0,2.0,0.0,917.0
4,20.0,129.0,20.0,1793.8583166599274,1761.3644258975983,-0.949269558752231,-0.949269558752231,0.0,11.0,0.0,851.0
5,20.0,42.0,20.0,1832.1289048194885,1799.0171661376953,-0.9585651217177544,-0.9585651217177544,0.0,6.0,0.0,938.0
6,20.0,87.0,20.0,1984.672870874405,1950.8700349330902,-0.9986716853253597,-0.9986716853253597,0.0,2.0,0.0,893.0
7,20.0,53.0,20.0,1843.9063999652863,1770.3272140026093,-0.9835954067111183,-0.9835954067111183,0.001,5.0,0.0,927.0
8,20.0,64.0,20.0,1932.2422080039978,1856.590359210968,-0.9824704102313762,-0.9824704102313762,0.0,2.0,0.0,916.0
9,20.0,132.0,20.0,2136.1271760463715,2037.6989228725433,-0.9450117374847032,-0.9450117374847032,0.0,1.0,0.0,848.0
10,20.0,108.0,20.0,1787.0893650054932,1711.972750902176,-0.9972528482180419,-0.9972528482180419,0.001,7.0,0.0,872.0
11,20.0,81.0,20.0,1734.9574890136719,1684.3595161437988,-0.9918900811412222,-0.9918900811412222,0.001,7.0,0.0,899.0
12,20.0,42.0,20.0,1788.9776389598846,1747.2530369758606,-0.9640255831887087,-0.9640255831887087,0.004,17.0,0.0,938.0
13,20.0,107.0,20.0,1865.7121622562408,1818.1830279827118,-0.9878870228701433,-0.9878870228701433,0.0,5.0,0.0,873.0
14,20.0,67.0,20.0,1815.667330980301,1782.269653081894,-0.9842426745064009,-0.9842426745064009,0.0,9.0,0.0,913.0
15,20.0,86.0,20.0,1794.4799082279205,1741.7471950054169,-0.9402848650962591,-0.9402848650962591,0.0,0.0,0.0,894.0
16,20.0,57.0,20.0,1839.654669046402,1783.8759760856628,-0.9575112584708533,-0.9575112584708533,0.0,4.0,0.0,923.0
17,20.0,162.0,20.0,1688.5604319572449,1640.865071296692,-0.9992033667063147,-0.9992033667063147,0.0,7.0,0.0,818.0
18,20.0,38.0,20.0,1749.5656838417053,1692.0682618618011,-0.9582703370761395,-0.9582703370761395,0.0,0.0,0.0,942.0
19,20.0,99.0,20.0,1697.093167066574,1683.8791239261627,-0.9743001265072352,-0.9743001265072352,0.0,4.0,0.0,881.0
20,20.0,55.0,20.0,1774.177545785904,1761.2398619651794,-0.9950301320314251,-0.9950301320314251,0.0,10.0,0.0,925.0
21,20.0,83.0,20.0,1647.204903125763,1646.9809129238129,-0.9941869119787832,-0.9941869119787832,0.0,16.0,0.0,897.0
22,20.0,77.0,20.0,1622.1743531227112,1613.9331600666046,-0.9830350866076011,-0.9830350866076011,0.0,1.0,0.0,903.0
23,19.0,69.0,19.0,1783.1837317943573,1783.9306478500366,-0.9720751689976406,-0.9720751689976406,0.002,12.0,0.0,912.0
24,20.0,333.0,20.0,1674.2058999538422,1651.3023989200592,-0.9457700237553371,-0.9457700237553371,0.001,4.0,0.0,647.0
25,20.0,112.0,20.0,1785.2111599445343,1735.4248428344727,-0.9421143266109253,-0.9421143266109253,0.0,4.0,0.0,868.0
26,20.0,51.0,20.0,1770.8737618923187,1756.563619852066,-0.9792098279649737,-0.9792098279649737,0.001,9.0,0.0,929.0
27,20.0,305.0,20.0,1711.7447402477264,1678.9589428901672,-0.9951735746736832,-0.9951735746736832,0.0,3.0,0.0,675.0
28,20.0,168.0,20.0,1744.5972981452942,1736.8371138572693,-0.9937818767436841,-0.9937818767436841,0.0,3.0,0.0,812.0
29,20.0,33.0,20.0,1788.6396899223328,1788.6753969192505,-0.9864702526330703,-0.9864702526330703,0.0,5.0,0.0,947.0
30,20.0,82.0,20.0,1834.3797917366028,1804.765149116516,-0.9858028233602317,-0.9858028233602317,0.0,3.0,0.0,898.0
31,20.0,88.0,20.0,1784.3210818767548,1790.1011998653412,-0.9864607894124318,-0.9864607894124318,0.0,3.0,0.0,892.0
32,20.0,52.0,20.0,1897.4168419837952,1868.9975130558014,-0.991336761121943,-0.991336761121943,0.0,7.0,1.0,928.0
33,20.0,38.0,20.0,1662.0333578586578,1669.3124532699585,-0.9766265514472864,-0.9766265514472864,0.0,1.0,0.0,942.0
34,20.0,62.0,20.0,1893.734279870987,1879.565365076065,-0.9786866187282708,-0.9786866187282708,0.0,3.0,0.0,918.0
35,20.0,39.0,20.0,1811.8379929065704,1793.147166967392,-0.9826634439959494,-0.9826634439959494,0.0,3.0,0.0,941.0
36,20.0,67.0,20.0,1667.7410712242126,1661.696133852005,-0.9910757662763819,-0.9910757662763819,0.0,5.0,0.0,913.0
37,20.0,120.0,20.0,1729.8603851795197,1729.036299943924,-0.9767830605382413,-0.9767830605382413,0.0,3.0,0.0,860.0
38,20.0,73.0,20.0,1792.9899389743805,1780.5041489601135,-0.9930987702930143,-0.9930987702930143,0.0,1.0,0.0,907.0
39,20.0,83.0,20.0,1805.08411693573,1800.9194140434265,-0.9900471082601812,-0.9900471082601812,0.0,10.0,0.0,897.0
40,20.0,82.0,20.0,1781.2895159721375,1783.9262068271637,-0.9910290448138597,-0.9910290448138597,0.0,1.0,0.0,898.0
41,20.0,63.0,20.0,1720.75954580307,1714.1727812290192,-0.9813282609785793,-0.9813282609785793,0.0,11.0,0.0,917.0
42,20.0,51.0,20.0,1680.744843006134,1675.0527920722961,-0.9794980714420769,-0.9794980714420769,0.0,7.0,0.0,929.0
43,20.0,47.0,20.0,1882.482949256897,1876.960158109665,-0.9019377418667042,-0.9019377418667042,0.0,2.0,0.0,933.0
44,20.0,36.0,20.0,1619.717511177063,1610.4000251293182,-0.9806963893605478,-0.9806963893605478,0.0,7.0,0.0,944.0
45,20.0,129.0,20.0,1753.2960858345032,1719.695331811905,-0.9877064034906307,-0.9877064034906307,0.0,1.0,0.0,851.0
46,20.0,49.0,20.0,1684.9999341964722,1623.7109739780426,-0.9700421272423706,-0.9700421272423706,0.001,10.0,0.0,931.0
47,20.0,157.0,20.0,1781.311005115509,1734.6343796253204,-0.9947631830175342,-0.9947631830175342,0.0,7.0,0.0,823.0
48,20.0,56.0,20.0,1858.3129560947418,1785.8653481006622,-0.9532015245988011,-0.9532015245988011,0.001,5.0,0.0,924.0
49,20.0,133.0,20.0,1756.995244026184,1737.3008389472961,-0.9953577482024748,-0.9953577482024748,0.001,2.0,0.0,847.0
50,20.0,121.0,20.0,1781.2106969356537,1766.7309188842773,-0.9497208163979477,-0.9497208163979477,0.0,5.0,0.0,859.0
51,20.0,37.0,20.0,1856.4934997558594,1825.8854563236237,-0.9828813706349023,-0.9828813706349023,0.002,5.0,1.0,943.0
52,20.0,44.0,20.0,1833.502640247345,1803.1191611289978,-0.9708634174588948,-0.9708634174588948,0.0,2.0,0.0,936.0
53,20.0,82.0,20.0,1797.8791871070862,1757.625468969345,-0.9650983773633471,-0.9650983773633471,0.0,3.0,0.0,898.0
54,20.0,49.0,20.0,1870.697676897049,1866.6819331645966,-0.9832052838772729,-0.9832052838772729,0.004,11.0,1.0,931.0
55,20.0,123.0,20.0,1936.1484727859497,1876.2817001342773,-0.9837386090299328,-0.9837386090299328,0.0,2.0,0.0,857.0
56,20.0,75.0,20.0,1771.6788210868835,1728.8789489269257,-0.9794248046727614,-0.9794248046727614,0.0,1.0,0.0,905.0
57,20.0,79.0,20.0,1803.4909811019897,1755.2181355953217,-0.9754640029075904,-0.9754640029075904,0.0,6.0,0.0,901.0
58,20.0,261.0,20.0,1875.2062509059906,1832.8072309494019,-0.9645412473337738,-0.9645412473337738,0.003,7.0,0.0,719.0
59,20.0,45.0,20.0,1778.9578759670258,1742.7719960212708,-0.9693239773072249,-0.9693239773072249,0.0,1.0,0.0,935.0
60,20.0,106.0,20.0,1894.534636259079,1843.6740732192993,-0.9985338821819781,-0.9985338821819781,0.0,0.0,0.0,874.0
61,20.0,39.0,20.0,1887.1162350177765,1843.9790651798248,-0.956014721082173,-0.956014721082173,0.0,2.0,1.0,941.0
62,20.0,51.0,20.0,1797.1502830982208,1750.9804410934448,-0.9821718131182382,-0.9821718131182382,0.0,8.0,0.0,929.0
63,20.0,44.0,20.0,1719.8383960723877,1670.2264242172241,-0.9870522803067339,-0.9870522803067339,0.0,9.0,0.0,936.0
64,20.0,206.0,20.0,1842.4808447360992,1789.9742639064789,-0.9872619191537438,-0.9872619191537438,0.0,2.0,0.0,774.0
65,20.0,33.0,20.0,1674.912700176239,1614.892762184143,-0.9854752514648448,-0.9854752514648448,0.0,9.0,0.0,947.0
