,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,18.0,714.0,18.0,721.320493221283,740.7275695800781,-0.9975855641313829,-0.9975855641313829,0.0,0.0,0.0,268.0
1,20.0,928.0,20.0,738.7458155155182,730.6577003002167,-0.9991109582474539,-0.9991109582474539,0.0,0.0,0.0,52.0
2,20.0,943.0,20.0,742.8222599029541,722.2101542949677,-0.9977134027314122,-0.9977134027314122,0.0,0.0,0.0,37.0
3,19.0,875.0,19.0,706.3049099445343,711.0570342540741,-0.9824551349327935,-0.9824551349327935,0.0,0.0,0.0,106.0
4,19.0,883.0,19.0,720.6689941883087,721.3422384262085,-0.9291543756409397,-0.9291543756409397,0.0,0.0,0.0,98.0
5,20.0,953.0,20.0,732.5679104328156,730.8957431316376,-0.998783312510389,-0.998783312510389,0.0,0.0,0.0,27.0
6,18.0,937.0,18.0,682.2638750076294,690.4545500278473,-0.9965716397217734,-0.9965716397217734,0.0,0.0,0.0,45.0
7,20.0,885.0,20.0,708.1929976940155,707.9278891086578,-0.9207392735170519,-0.9207392735170519,0.0,0.0,0.0,95.0
8,20.0,804.0,20.0,728.9643516540527,730.7492520809174,-0.9961862353430644,-0.9961862353430644,0.0,0.0,0.0,176.0
9,20.0,850.0,20.0,724.2897372245789,724.9876623153687,-0.9698893945234228,-0.9698893945234228,0.0,0.0,0.0,130.0
10,16.0,869.0,16.0,690.3672659397125,687.2163259983063,-0.985999766651062,-0.985999766651062,0.0,0.0,0.0,115.0
11,20.0,883.0,20.0,727.906923532486,724.0305144786835,-0.9924245341572275,-0.9924245341572275,0.0,0.0,0.0,97.0
12,19.0,851.0,19.0,728.1135971546173,715.6332836151123,-0.9186295207278721,-0.9186295207278721,0.0,0.0,0.0,130.0
13,19.0,915.0,19.0,689.9727959632874,702.1486628055573,-0.9210252967954813,-0.9210252967954813,0.0,0.0,0.0,66.0
14,20.0,929.0,20.0,733.2804548740387,751.9496850967407,-0.9864180293000587,-0.9864180293000587,0.0,0.0,0.0,51.0
15,19.0,868.0,19.0,743.0744752883911,733.2272198200226,-0.9975280882804186,-0.9975280882804186,0.0,0.0,0.0,113.0
16,20.0,815.0,20.0,743.7858257293701,728.9041481018066,-0.9969603245688774,-0.9969603245688774,0.0,0.0,0.0,165.0
17,18.0,774.0,18.0,719.6923027038574,727.8921837806702,-0.9453381420616447,-0.9453381420616447,0.0,0.0,0.0,208.0
18,20.0,908.0,20.0,719.8294689655304,716.854730129242,-0.9594890174375393,-0.9594890174375393,0.0,0.0,0.0,72.0
19,19.0,906.0,19.0,721.7585983276367,723.5781092643738,-0.966889384640914,-0.966889384640914,0.0,0.0,0.0,75.0
20,20.0,940.0,20.0,733.5836939811707,729.8920409679413,-0.9742232634804378,-0.9742232634804378,0.0,0.0,0.0,40.0
21,20.0,873.0,20.0,756.4509744644165,742.4357173442841,-0.9544212776174741,-0.9544212776174741,0.0,0.0,0.0,107.0
22,19.0,887.0,19.0,736.0863542556763,743.0758502483368,-0.9318306202821818,-0.9318306202821818,0.0,0.0,0.0,94.0
23,19.0,858.0,19.0,690.8826766014099,686.2106513977051,-0.9884991864805207,-0.9884991864805207,0.0,0.0,0.0,123.0
24,19.0,828.0,19.0,706.241447687149,710.0344970226288,-0.9978005010541982,-0.9978005010541982,0.0,0.0,0.0,153.0
25,20.0,892.0,20.0,759.4188642501831,749.3139681816101,-0.9979800789726478,-0.9979800789726478,0.0,0.0,0.0,88.0
26,19.0,925.0,19.0,724.0471487045288,728.0141770839691,-0.9865653251716744,-0.9865653251716744,0.0,0.0,0.0,56.0
27,20.0,914.0,20.0,734.0098693370819,738.9941041469574,-0.9981728811843767,-0.9981728811843767,0.0,0.0,0.0,66.0
28,20.0,936.0,20.0,738.9401774406433,739.5585541725159,-0.9993056056130589,-0.9993056056130589,0.0,0.0,0.0,44.0
29,20.0,821.0,20.0,746.6941821575165,740.8691787719727,-0.9954157107371796,-0.9954157107371796,0.0,0.0,0.0,159.0
30,20.0,906.0,20.0,731.9551181793213,744.2905840873718,-0.983827282285408,-0.983827282285408,0.0,0.0,0.0,74.0
31,19.0,825.0,19.0,719.303683757782,727.0346593856812,-0.904975695917819,-0.904975695917819,0.0,0.0,0.0,156.0
32,19.0,829.0,19.0,701.8291652202606,691.1564421653748,-0.9669862679781063,-0.9669862679781063,0.0,0.0,0.0,152.0
33,18.0,908.0,18.0,718.8804757595062,723.9653968811035,-0.91456604740359,-0.91456604740359,0.0,0.0,0.0,74.0
34,19.0,867.0,19.0,710.5550947189331,711.537052154541,-0.9359574964438052,-0.9359574964438052,0.0,0.0,0.0,114.0
35,20.0,822.0,20.0,710.2941031455994,723.6314914226532,-0.9993213216964346,-0.9993213216964346,0.0,0.0,0.0,158.0
36,20.0,762.0,20.0,732.5232627391815,751.2959010601044,-0.9253945019747857,-0.9253945019747857,0.0,0.0,0.0,218.0
37,20.0,804.0,20.0,735.7166755199432,735.3390135765076,-0.8416643835537039,-0.8416643835537039,0.0,0.0,0.0,176.0
38,20.0,875.0,20.0,729.8807435035706,720.0757420063019,-0.9873539212445973,-0.9873539212445973,0.0,0.0,0.0,105.0
39,20.0,830.0,20.0,728.1831665039062,737.0648291110992,-0.9869852577353062,-0.9869852577353062,0.0,0.0,0.0,150.0
40,20.0,887.0,20.0,730.6921715736389,732.1415019035339,-0.917558886171077,-0.917558886171077,0.0,0.0,0.0,93.0
41,18.0,668.0,18.0,750.5179207324982,729.9918215274811,-0.9941787633905241,-0.9941787633905241,0.001,0.0,0.0,314.0
42,20.0,756.0,20.0,831.1026425361633,825.6354653835297,-0.9715262814676767,-0.9715262814676767,0.0,0.0,0.0,224.0
43,20.0,817.0,20.0,715.888180732727,713.4999833106995,-0.9719809608244236,-0.9719809608244236,0.0,0.0,0.0,163.0
44,18.0,896.0,18.0,706.0794305801392,698.749116897583,-0.9790985630408673,-0.9790985630408673,0.0,0.0,0.0,86.0
45,20.0,919.0,20.0,744.8362350463867,739.6405301094055,-0.9780974114417963,-0.9780974114417963,0.0,0.0,0.0,61.0
46,20.0,845.0,20.0,721.0934023857117,709.9243307113647,-0.9807167021765864,-0.9807167021765864,0.0,0.0,0.0,135.0
47,20.0,836.0,20.0,714.7213413715363,720.8928463459015,-0.996663556804469,-0.996663556804469,0.0,0.0,0.0,144.0
48,18.0,894.0,18.0,738.5328030586243,759.6155323982239,-0.9546036847030366,-0.9546036847030366,0.0,0.0,0.0,88.0
49,20.0,868.0,20.0,741.7481637001038,739.053453207016,-0.9979172229653117,-0.9979172229653117,0.0,0.0,0.0,112.0
50,19.0,892.0,19.0,747.2970032691956,732.4113903045654,-0.9920650930941117,-0.9920650930941117,0.0,0.0,0.0,89.0
51,20.0,919.0,20.0,728.2900915145874,746.4346764087677,-0.9761437703953377,-0.9761437703953377,0.0,0.0,0.0,61.0
52,20.0,935.0,20.0,738.4394183158875,742.8922004699707,-0.9639634428119321,-0.9639634428119321,0.0,0.0,0.0,45.0
53,19.0,845.0,19.0,712.9895536899567,714.6406724452972,-0.9980921438985169,-0.9980921438985169,0.0,0.0,0.0,136.0
54,19.0,920.0,19.0,693.8435816764832,679.557651758194,-0.9216704176881352,-0.9216704176881352,0.0,0.0,0.0,61.0
55,20.0,842.0,20.0,736.9195749759674,739.8058767318726,-0.9920735249992705,-0.9920735249992705,0.0,0.0,0.0,138.0
56,19.0,921.0,19.0,736.7380139827728,724.0469400882721,-0.9412748299772189,-0.9412748299772189,0.0,0.0,0.0,60.0
57,20.0,866.0,20.0,708.909455537796,709.267297744751,-0.9177335459414894,-0.9177335459414894,0.0,0.0,0.0,114.0
58,19.0,932.0,19.0,694.408682346344,697.3264639377594,-0.9769897862329141,-0.9769897862329141,0.0,0.0,0.0,49.0
59,20.0,912.0,20.0,693.8632419109344,708.0221140384674,-0.9982750467723398,-0.9982750467723398,0.0,0.0,0.0,68.0
60,17.0,892.0,17.0,738.4419867992401,731.8488137722015,-0.9977804788345054,-0.9977804788345054,0.0,0.0,0.0,91.0
61,19.0,930.0,19.0,719.3146810531616,715.1062550544739,-0.9775168352955187,-0.9775168352955187,0.0,0.0,0.0,51.0
62,20.0,917.0,20.0,763.2023861408234,787.9926092624664,-0.9500959357862188,-0.9500959357862188,0.0,0.0,0.0,63.0
63,19.0,863.0,19.0,723.600724697113,730.4599628448486,-0.9357005502625986,-0.9357005502625986,0.0,0.0,0.0,118.0
64,16.0,887.0,16.0,688.5825581550598,682.8068091869354,-0.9865287805459104,-0.9865287805459104,0.0,0.0,0.0,97.0
65,19.0,904.0,19.0,719.2911286354065,729.9068095684052,-1.000278490929893,-1.000278490929893,0.0,0.0,0.0,77.0
66,20.0,869.0,20.0,728.6779124736786,708.1316511631012,-0.9919293524421297,-0.9919293524421297,0.0,0.0,0.0,111.0
67,20.0,926.0,20.0,731.1306548118591,741.7253515720367,-0.9958648439844665,-0.9958648439844665,0.0,0.0,0.0,54.0
68,20.0,765.0,20.0,758.9498496055603,747.2730610370636,-0.9981967794986569,-0.9981967794986569,0.0,0.0,0.0,215.0
69,20.0,832.0,20.0,719.8826134204865,700.8332843780518,-0.9407994670548108,-0.9407994670548108,0.0,0.0,0.0,148.0
70,20.0,928.0,20.0,725.9957802295685,712.0522589683533,-0.9952579631965068,-0.9952579631965068,0.0,0.0,0.0,52.0
71,20.0,843.0,20.0,722.5664427280426,728.049058675766,-0.9956113728932213,-0.9956113728932213,0.0,0.0,0.0,137.0
72,20.0,771.0,20.0,725.992947101593,720.763738155365,-0.9578813888526914,-0.9578813888526914,0.0,0.0,0.0,209.0
73,20.0,760.0,20.0,723.0968570709229,688.2500436306,-0.9904261183390564,-0.9904261183390564,0.0,0.0,0.0,220.0
74,19.0,821.0,19.0,711.4454174041748,804.4388425350189,-0.9882845970713543,-0.9882845970713543,0.0,0.0,0.0,160.0
75,20.0,897.0,20.0,779.6061837673187,688.5996966362,-0.9934346603550873,-0.9934346603550873,0.0,0.0,0.0,83.0
76,19.0,788.0,19.0,717.7619705200195,714.6517980098724,-0.9709715383848003,-0.9709715383848003,0.0,0.0,0.0,193.0
77,20.0,892.0,20.0,736.4746277332306,725.5438041687012,-0.9193296554291955,-0.9193296554291955,0.0,0.0,0.0,88.0
78,20.0,931.0,20.0,726.5763111114502,727.7432029247284,-0.9416547202456584,-0.9416547202456584,0.0,0.0,0.0,49.0
79,20.0,873.0,20.0,714.256429195404,717.362489938736,-0.9605575345315484,-0.9605575345315484,0.0,0.0,0.0,107.0
80,19.0,902.0,19.0,698.6518535614014,708.3899428844452,-0.9854080876258555,-0.9854080876258555,0.0,0.0,0.0,79.0
81,19.0,892.0,19.0,746.7715268135071,781.1163680553436,-0.9456873492728421,-0.9456873492728421,0.0,0.0,0.0,89.0
82,20.0,790.0,20.0,765.0517284870148,772.1075026988983,-0.9854880667865095,-0.9854880667865095,0.0,0.0,0.0,190.0
83,20.0,900.0,20.0,759.6806766986847,771.1173214912415,-0.9639004034636358,-0.9639004034636358,0.0,0.0,0.0,80.0
84,20.0,832.0,20.0,732.742644071579,740.1675803661346,-0.997647770643794,-0.997647770643794,0.0,0.0,0.0,148.0
85,19.0,884.0,19.0,746.1532549858093,738.5844836235046,-0.9690082187908631,-0.9690082187908631,0.0,0.0,0.0,97.0
86,20.0,823.0,20.0,777.1776261329651,746.2590236663818,-0.9458932915418805,-0.9458932915418805,0.0,0.0,0.0,157.0
87,20.0,852.0,20.0,742.1147952079773,738.9216120243073,-0.9953432250753893,-0.9953432250753893,0.0,0.0,0.0,128.0
88,18.0,936.0,18.0,748.6656885147095,754.2651588916779,-0.9998978214439042,-0.9998978214439042,0.0,0.0,0.0,46.0
89,20.0,800.0,20.0,780.2278122901917,749.1718680858612,-0.9995454169054478,-0.9995454169054478,0.0,0.0,0.0,180.0
90,20.0,826.0,20.0,719.5712380409241,714.3535592556,-0.9880964671693881,-0.9880964671693881,0.0,0.0,0.0,154.0
91,20.0,898.0,20.0,733.446839094162,960.7672972679138,-0.9927996557877347,-0.9927996557877347,0.0,0.0,0.0,82.0
92,20.0,921.0,20.0,877.0949394702911,874.1953866481781,-0.986804711545022,-0.986804711545022,0.0,0.0,0.0,59.0
93,19.0,946.0,19.0,927.4721212387085,935.5070104598999,-0.9805492580140557,-0.9805492580140557,0.0,0.0,0.0,35.0
94,20.0,819.0,20.0,868.0487723350525,836.1461355686188,-0.9905950268629907,-0.9905950268629907,0.0,0.0,0.0,161.0
95,20.0,926.0,20.0,805.6498408317566,813.5713293552399,-0.967061059411646,-0.967061059411646,0.0,0.0,0.0,54.0
96,20.0,883.0,20.0,765.8649363517761,850.3091084957123,-0.904027662001607,-0.904027662001607,0.0,0.0,0.0,97.0
97,19.0,847.0,19.0,997.3862273693085,988.6931762695312,-0.9993376258844541,-0.9993376258844541,0.0,0.0,0.0,134.0
98,20.0,906.0,20.0,897.0968687534332,832.0302741527557,-0.95715322739547,-0.95715322739547,0.0,0.0,0.0,74.0
99,17.0,839.0,17.0,746.680230140686,839.5281500816345,-0.9933551809101263,-0.9933551809101263,0.0,0.0,0.0,144.0
