,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,48.0,0.0,48.0,888.2384889125824,887.7613627910614,4.259564151202758e-08,4.259564151202758e-08,0.0,0.0,0.0,952.0
1,50.0,0.0,50.0,901.774628162384,893.6469852924347,6.821442364292489e-08,6.821442364292489e-08,0.0,0.0,0.0,950.0
2,50.0,0.0,50.0,895.4373781681061,898.9539542198181,5.365751764235871e-08,5.365751764235871e-08,0.0,0.0,0.0,950.0
3,47.0,0.0,47.0,898.4853181838989,885.0830702781677,8.365003844039219e-08,8.365003844039219e-08,0.0,0.0,0.0,953.0
4,49.0,0.0,49.0,913.8919360637665,918.9441637992859,8.579397900839698e-08,8.579397900839698e-08,0.0,0.0,0.0,951.0
5,50.0,0.0,50.0,926.3976168632507,900.4944698810577,6.872921818884662e-08,6.872921818884662e-08,0.0,0.0,0.0,950.0
6,50.0,0.0,50.0,918.9150331020355,924.4146118164062,7.82897553885645e-08,7.82897553885645e-08,0.0,0.0,0.0,950.0
7,48.0,0.0,48.0,913.3851459026337,897.3336110115051,3.964844565156495e-08,3.964844565156495e-08,0.0,0.0,0.0,952.0
8,49.0,0.0,49.0,913.0799608230591,911.2344579696655,8.202737929135377e-08,8.202737929135377e-08,0.0,0.0,0.0,951.0
9,49.0,0.0,49.0,927.0571370124817,911.5194737911224,4.6428125427052486e-08,4.6428125427052486e-08,0.0,0.0,0.0,951.0
10,48.0,0.0,48.0,917.9873299598694,916.8413379192352,3.767569609473085e-08,3.767569609473085e-08,0.0,0.0,0.0,952.0
11,50.0,0.0,50.0,914.7578737735748,898.5150530338287,4.5515866532742145e-08,4.5515866532742145e-08,0.0,0.0,0.0,950.0
12,49.0,0.0,49.0,917.6796541213989,913.6008179187775,6.646242786250304e-08,6.646242786250304e-08,0.0,0.0,0.0,951.0
13,49.0,0.0,49.0,902.713005065918,882.498752117157,8.319460758039447e-08,8.319460758039447e-08,0.0,0.0,0.0,951.0
14,48.0,0.0,48.0,905.0315315723419,905.7583920955658,4.6324819901672586e-08,4.6324819901672586e-08,0.0,0.0,0.0,952.0
15,49.0,0.0,49.0,905.176796913147,884.7568271160126,4.3439588217124315e-08,4.3439588217124315e-08,0.0,0.0,0.0,951.0
16,50.0,0.0,50.0,909.0940630435944,908.8663990497589,5.014991314325599e-08,5.014991314325599e-08,0.0,0.0,0.0,950.0
17,49.0,0.0,49.0,910.3959448337555,887.793830871582,4.22526145733934e-08,4.22526145733934e-08,0.0,1.0,0.0,951.0
18,50.0,0.0,50.0,909.1463649272919,908.2661247253418,5.995809612167909e-08,5.995809612167909e-08,0.0,0.0,0.0,950.0
19,50.0,0.0,50.0,904.1811180114746,885.5780050754547,7.697512701905024e-08,7.697512701905024e-08,0.0,0.0,0.0,950.0
20,45.0,0.0,45.0,904.2500288486481,904.8765051364899,8.771583545111698e-08,8.771583545111698e-08,0.0,1.0,0.0,955.0
21,47.0,0.0,47.0,898.6142308712006,883.3010778427124,8.73583577159312e-08,8.73583577159312e-08,0.0,1.0,0.0,953.0
22,46.0,0.0,46.0,901.3676538467407,901.575480222702,5.008220314806314e-08,5.008220314806314e-08,0.0,0.0,0.0,954.0
23,48.0,0.0,48.0,913.1306161880493,894.1709470748901,8.210502316751703e-08,8.210502316751703e-08,0.0,0.0,0.0,952.0
24,50.0,0.0,50.0,909.4172189235687,903.0076518058777,8.736944442491548e-08,8.736944442491548e-08,0.0,0.0,0.0,950.0
25,50.0,0.0,50.0,913.0720388889313,888.3602209091187,4.210996082408562e-08,4.210996082408562e-08,0.0,0.0,0.0,950.0
26,47.0,0.0,47.0,900.1173548698425,895.1193609237671,4.810320527385e-08,4.810320527385e-08,0.0,0.0,0.0,953.0
27,49.0,0.0,49.0,937.1669230461121,898.7058181762695,9.147538772323281e-08,9.147538772323281e-08,0.0,0.0,0.0,951.0
28,49.0,0.0,49.0,911.311197757721,897.597324848175,4.738759717707891e-08,4.738759717707891e-08,0.0,0.0,0.0,951.0
29,49.0,0.0,49.0,927.1324899196625,901.4674370288849,4.87530565081223e-08,4.87530565081223e-08,0.0,0.0,0.0,951.0
30,48.0,0.0,48.0,898.7322399616241,890.2860331535339,6.670602156789599e-08,6.670602156789599e-08,0.0,2.0,0.0,952.0
31,50.0,0.0,50.0,932.2748982906342,895.6630671024323,3.4255683931245725e-08,3.4255683931245725e-08,0.0,0.0,0.0,950.0
32,50.0,0.0,50.0,905.5375390052795,898.7885277271271,7.694783094262579e-08,7.694783094262579e-08,0.0,0.0,0.0,950.0
33,46.0,0.0,46.0,911.404886007309,886.9207348823547,4.8005398845773945e-08,4.8005398845773945e-08,0.0,0.0,0.0,954.0
34,48.0,0.0,48.0,915.4337689876556,903.7441208362579,8.960246066033987e-08,8.960246066033987e-08,0.0,0.0,0.0,952.0
35,48.0,0.0,48.0,922.9314639568329,887.7102801799774,7.942963991342648e-08,7.942963991342648e-08,0.0,0.0,0.0,952.0
36,50.0,0.0,50.0,894.4342560768127,885.3969531059265,8.224911906760613e-08,8.224911906760613e-08,0.0,0.0,0.0,950.0
37,49.0,0.0,49.0,911.537248134613,883.0374150276184,8.578318076322137e-08,8.578318076322137e-08,0.0,0.0,0.0,951.0
38,48.0,0.0,48.0,893.3507010936737,874.8045439720154,8.459547969733519e-08,8.459547969733519e-08,0.0,0.0,0.0,952.0
39,49.0,0.0,49.0,926.8850119113922,893.072830915451,3.2616009696897415e-08,3.2616009696897415e-08,0.0,0.0,0.0,951.0
40,49.0,0.0,49.0,899.215029001236,881.5674328804016,4.4171835097961985e-08,4.4171835097961985e-08,0.0,0.0,0.0,951.0
41,50.0,0.0,50.0,922.0521640777588,890.2988469600677,6.222319129816079e-08,6.222319129816079e-08,0.0,0.0,0.0,950.0
