,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,18.0,714.0,18.0,738.7654187679291,739.9562590122223,-0.9975855641313829,-0.9975855641313829,0.0,0.0,0.0,268.0
1,20.0,929.0,20.0,745.0445349216461,722.656414270401,-0.9991109582474539,-0.9991109582474539,0.0,0.0,0.0,51.0
2,20.0,943.0,20.0,726.9551787376404,730.2951686382294,-0.9977134027314122,-0.9977134027314122,0.0,0.0,0.0,37.0
3,19.0,875.0,19.0,719.8311252593994,733.3842997550964,-0.9824551349327935,-0.9824551349327935,0.0,0.0,0.0,106.0
4,19.0,884.0,19.0,699.5721559524536,697.1210672855377,-0.9291543756409397,-0.9291543756409397,0.0,0.0,0.0,97.0
5,20.0,954.0,20.0,717.7585289478302,719.7029662132263,-0.998783312510389,-0.998783312510389,0.0,0.0,0.0,26.0
6,18.0,937.0,18.0,686.8037736415863,689.6493020057678,-0.9965716397217734,-0.9965716397217734,0.0,0.0,0.0,45.0
7,20.0,888.0,20.0,725.9587767124176,719.2685487270355,-0.9207392735170519,-0.9207392735170519,0.0,0.0,0.0,92.0
8,20.0,806.0,20.0,751.892694234848,735.8645873069763,-0.9961862353430644,-0.9961862353430644,0.0,0.0,0.0,174.0
9,20.0,850.0,20.0,734.2525722980499,739.9248621463776,-0.9698893945234228,-0.9698893945234228,0.0,0.0,0.0,130.0
10,16.0,871.0,16.0,698.113388299942,700.7626278400421,-0.985999766651062,-0.985999766651062,0.0,0.0,0.0,113.0
11,20.0,883.0,20.0,734.4922058582306,728.5101234912872,-0.9924245341572275,-0.9924245341572275,0.0,0.0,0.0,97.0
12,19.0,851.0,19.0,726.2693316936493,721.0527851581573,-0.9186295207278721,-0.9186295207278721,0.0,0.0,0.0,130.0
13,19.0,916.0,19.0,696.1125903129578,696.2242815494537,-0.9210252967954813,-0.9210252967954813,0.0,0.0,0.0,65.0
14,20.0,929.0,20.0,713.1790523529053,722.4610586166382,-0.9864180293000587,-0.9864180293000587,0.0,0.0,0.0,51.0
15,19.0,869.0,19.0,708.0115287303925,707.3173027038574,-0.9975280882804186,-0.9975280882804186,0.0,0.0,0.0,112.0
16,20.0,819.0,20.0,739.8735330104828,734.9022445678711,-0.9969603245688774,-0.9969603245688774,0.0,0.0,0.0,161.0
17,18.0,774.0,18.0,717.900064945221,732.8418114185333,-0.9453381420616447,-0.9453381420616447,0.0,0.0,0.0,208.0
18,20.0,908.0,20.0,699.6512389183044,699.0881562232971,-0.9594890174375393,-0.9594890174375393,0.0,0.0,0.0,72.0
19,19.0,906.0,19.0,734.013644695282,738.7892591953278,-0.966889384640914,-0.966889384640914,0.0,0.0,0.0,75.0
20,20.0,940.0,20.0,720.5123898983002,720.1747388839722,-0.9742232634804378,-0.9742232634804378,0.0,0.0,0.0,40.0
21,20.0,874.0,20.0,728.9863882064819,726.557630777359,-0.9544212776174741,-0.9544212776174741,0.0,0.0,0.0,106.0
22,19.0,887.0,19.0,724.6999607086182,735.5877575874329,-0.9318306202821818,-0.9318306202821818,0.0,0.0,0.0,94.0
23,19.0,859.0,19.0,729.7001855373383,716.4477438926697,-0.9884991864805207,-0.9884991864805207,0.0,0.0,0.0,122.0
24,19.0,828.0,19.0,695.2102890014648,706.542147397995,-0.9978005010541982,-0.9978005010541982,0.0,0.0,0.0,153.0
25,20.0,892.0,20.0,755.4782445430756,738.8882217407227,-0.9979800789726478,-0.9979800789726478,0.0,0.0,0.0,88.0
26,19.0,925.0,19.0,754.7585747241974,754.8892884254456,-0.9865653251716744,-0.9865653251716744,0.0,0.0,0.0,56.0
27,20.0,914.0,20.0,728.9001817703247,733.9513559341431,-0.9981728811843767,-0.9981728811843767,0.0,0.0,0.0,66.0
28,20.0,936.0,20.0,717.4414932727814,725.2504823207855,-0.9993056056130589,-0.9993056056130589,0.0,0.0,0.0,44.0
29,20.0,822.0,20.0,727.6309766769409,721.9102127552032,-0.9954157107371796,-0.9954157107371796,0.0,0.0,0.0,158.0
30,20.0,906.0,20.0,718.4846081733704,732.6638777256012,-0.983827282285408,-0.983827282285408,0.0,0.0,0.0,74.0
31,19.0,826.0,19.0,703.0446383953094,719.7733297348022,-0.904975695917819,-0.904975695917819,0.0,0.0,0.0,155.0
32,19.0,829.0,19.0,708.8447589874268,701.1189274787903,-0.9669862679781063,-0.9669862679781063,0.0,0.0,0.0,152.0
33,18.0,908.0,18.0,707.2517673969269,706.0823018550873,-0.91456604740359,-0.91456604740359,0.0,0.0,0.0,74.0
34,19.0,869.0,19.0,694.4629356861115,693.9015226364136,-0.9359574964438052,-0.9359574964438052,0.0,0.0,0.0,112.0
35,20.0,822.0,20.0,725.0445823669434,747.4435279369354,-0.9993213216964346,-0.9993213216964346,0.0,0.0,0.0,158.0
