,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,48.0,0.0,48.0,941.2207472324371,867.0988762378693,4.259564151202758e-08,4.259564151202758e-08,0.0,118.0,2.0,952.0
1,50.0,0.0,50.0,687.9159150123596,662.0485849380493,6.821442364292489e-08,6.821442364292489e-08,0.0,168.0,2.0,950.0
2,50.0,0.0,50.0,656.7058787345886,632.9278988838196,5.365751764235871e-08,5.365751764235871e-08,0.0,73.0,1.0,950.0
3,47.0,0.0,47.0,641.2391700744629,636.9498798847198,8.365003844039219e-08,8.365003844039219e-08,0.0,209.0,7.0,953.0
4,49.0,0.0,49.0,652.6810162067413,637.6111149787903,8.579397900839698e-08,8.579397900839698e-08,0.0,174.0,0.0,951.0
5,50.0,0.0,50.0,648.558746099472,771.0360078811646,6.872921818884662e-08,6.872921818884662e-08,0.0,156.0,4.0,950.0
6,50.0,0.0,50.0,912.5820598602295,883.2285001277924,7.82897553885645e-08,7.82897553885645e-08,0.0,218.0,3.0,950.0
7,48.0,0.0,48.0,893.4486920833588,871.0120580196381,3.964844565156495e-08,3.964844565156495e-08,0.0,181.0,0.0,952.0
8,49.0,0.0,49.0,901.9391422271729,868.9723188877106,8.202737929135377e-08,8.202737929135377e-08,0.0,159.0,4.0,951.0
9,49.0,0.0,49.0,904.868910074234,884.7210440635681,4.6428125427052486e-08,4.6428125427052486e-08,0.0,177.0,0.0,951.0
10,48.0,0.0,48.0,905.1953029632568,878.3843877315521,3.767569609473085e-08,3.767569609473085e-08,0.0,213.0,2.0,952.0
11,50.0,0.0,50.0,899.3215870857239,877.9267830848694,4.5515866532742145e-08,4.5515866532742145e-08,0.0,91.0,3.0,950.0
12,49.0,0.0,49.0,905.501382112503,879.1528587341309,6.646242786250304e-08,6.646242786250304e-08,0.0,191.0,3.0,951.0
13,49.0,0.0,49.0,888.5992066860199,869.6046290397644,8.319460758039447e-08,8.319460758039447e-08,0.0,206.0,4.0,951.0
14,48.0,0.0,48.0,892.64608502388,876.3244729042053,4.6324819901672586e-08,4.6324819901672586e-08,0.0,230.0,4.0,952.0
15,48.0,0.0,49.0,886.9015402793884,863.5703551769257,4.3439588217124315e-08,4.3439588217124315e-08,0.001,283.0,7.0,952.0
16,50.0,0.0,50.0,894.3573126792908,881.7578542232513,5.014991314325599e-08,5.014991314325599e-08,0.0,207.0,3.0,950.0
17,49.0,0.0,49.0,896.3764460086823,873.6640660762787,4.22526145733934e-08,4.22526145733934e-08,0.0,147.0,2.0,951.0
18,50.0,0.0,50.0,900.3827872276306,884.2454431056976,5.995809612167909e-08,5.995809612167909e-08,0.0,175.0,1.0,950.0
19,50.0,0.0,50.0,891.9541046619415,871.001434803009,7.697512701905024e-08,7.697512701905024e-08,0.0,186.0,5.0,950.0
20,45.0,0.0,45.0,897.5006721019745,884.2687339782715,8.771583545111698e-08,8.771583545111698e-08,0.0,295.0,2.0,955.0
21,47.0,0.0,47.0,880.4595520496368,860.1643440723419,8.73583577159312e-08,8.73583577159312e-08,0.0,130.0,0.0,953.0
22,46.0,0.0,46.0,890.5005288124084,876.4624140262604,5.008220314806314e-08,5.008220314806314e-08,0.0,174.0,7.0,954.0
23,48.0,0.0,48.0,894.0320880413055,876.1460342407227,8.210502316751703e-08,8.210502316751703e-08,0.0,212.0,3.0,952.0
24,50.0,0.0,50.0,901.3639049530029,884.1136639118195,8.736944442491548e-08,8.736944442491548e-08,0.0,156.0,4.0,950.0
