,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region,total_times_minimizer_missed,total_no_times_inequals_sat
0,48.0,0.0,48.0,887.0774517059326,884.3607919216156,4.259564151202758e-08,4.259564151202758e-08,0.0,4.0,0.0,952.0
1,50.0,0.0,50.0,898.4568300247192,896.8317918777466,6.821442364292489e-08,6.821442364292489e-08,0.0,16.0,1.0,950.0
2,50.0,0.0,50.0,898.4986078739166,900.1839230060577,5.365751764235871e-08,5.365751764235871e-08,0.0,11.0,0.0,950.0
3,47.0,0.0,47.0,902.0911252498627,882.9757080078125,8.365003844039219e-08,8.365003844039219e-08,0.0,4.0,0.0,953.0
4,49.0,0.0,49.0,912.0029509067535,916.2621591091156,8.579397900839698e-08,8.579397900839698e-08,0.0,15.0,0.0,951.0
5,50.0,0.0,50.0,924.8425147533417,898.6023397445679,6.872921818884662e-08,6.872921818884662e-08,0.0,6.0,0.0,950.0
6,50.0,0.0,50.0,918.7606499195099,921.6475820541382,7.82897553885645e-08,7.82897553885645e-08,0.0,10.0,0.0,950.0
7,48.0,0.0,48.0,916.8564901351929,897.7887499332428,3.964844565156495e-08,3.964844565156495e-08,0.0,11.0,0.0,952.0
8,48.0,0.0,49.0,914.5705652236938,912.018718957901,8.202737929135377e-08,8.202737929135377e-08,0.001,9.0,2.0,952.0
9,49.0,0.0,49.0,928.1266889572144,910.1156847476959,4.6428125427052486e-08,4.6428125427052486e-08,0.0,2.0,0.0,951.0
10,48.0,0.0,48.0,919.4697568416595,916.0354928970337,3.767569609473085e-08,3.767569609473085e-08,0.0,10.0,0.0,952.0
11,50.0,0.0,50.0,914.9109330177307,902.7222011089325,4.5515866532742145e-08,4.5515866532742145e-08,0.0,6.0,0.0,950.0
12,49.0,0.0,49.0,913.410453081131,913.210165977478,6.646242786250304e-08,6.646242786250304e-08,0.0,9.0,1.0,951.0
13,49.0,0.0,49.0,899.1915452480316,883.0690748691559,8.319460758039447e-08,8.319460758039447e-08,0.0,3.0,0.0,951.0
14,48.0,0.0,48.0,905.6040601730347,904.0740480422974,4.6324819901672586e-08,4.6324819901672586e-08,0.0,2.0,0.0,952.0
15,49.0,0.0,49.0,906.4655809402466,882.8088278770447,4.3439588217124315e-08,4.3439588217124315e-08,0.0,22.0,1.0,951.0
16,50.0,0.0,50.0,905.5035471916199,906.8969242572784,5.014991314325599e-08,5.014991314325599e-08,0.0,7.0,0.0,950.0
17,49.0,0.0,49.0,912.3105630874634,891.1137928962708,4.22526145733934e-08,4.22526145733934e-08,0.0,8.0,1.0,951.0
18,50.0,0.0,50.0,906.9240009784698,905.1358940601349,5.995809612167909e-08,5.995809612167909e-08,0.0,8.0,0.0,950.0
19,50.0,0.0,50.0,905.9698960781097,889.7843360900879,7.697512701905024e-08,7.697512701905024e-08,0.0,4.0,0.0,950.0
20,45.0,0.0,45.0,907.88689494133,903.9730381965637,8.771583545111698e-08,8.771583545111698e-08,0.0,36.0,0.0,955.0
21,47.0,0.0,47.0,899.5872960090637,881.0878028869629,8.73583577159312e-08,8.73583577159312e-08,0.0,14.0,1.0,953.0
22,46.0,0.0,46.0,903.7696330547333,901.4111499786377,5.008220314806314e-08,5.008220314806314e-08,0.0,8.0,0.0,954.0
23,48.0,0.0,48.0,913.821928024292,894.9100387096405,8.210502316751703e-08,8.210502316751703e-08,0.0,9.0,0.0,952.0
24,50.0,0.0,50.0,912.5049531459808,903.822300195694,8.736944442491548e-08,8.736944442491548e-08,0.0,3.0,0.0,950.0
25,50.0,0.0,50.0,912.3880548477173,886.2304408550262,4.210996082408562e-08,4.210996082408562e-08,0.0,13.0,0.0,950.0
26,47.0,0.0,47.0,904.6470329761505,895.2737989425659,4.810320527385e-08,4.810320527385e-08,0.0,7.0,0.0,953.0
27,49.0,0.0,49.0,937.6890366077423,900.5677781105042,9.147538772323281e-08,9.147538772323281e-08,0.0,6.0,0.0,951.0
28,49.0,0.0,49.0,911.6452460289001,896.5321907997131,4.738759717707891e-08,4.738759717707891e-08,0.0,6.0,0.0,951.0
29,49.0,0.0,49.0,925.9453067779541,893.7448167800903,4.87530565081223e-08,4.87530565081223e-08,0.0,13.0,0.0,951.0
30,48.0,0.0,48.0,900.4196789264679,888.5294630527496,6.670602156789599e-08,6.670602156789599e-08,0.0,32.0,1.0,952.0
31,50.0,0.0,50.0,933.1380159854889,894.2049028873444,3.4255683931245725e-08,3.4255683931245725e-08,0.0,7.0,0.0,950.0
32,50.0,0.0,50.0,903.4059498310089,896.307284116745,7.694783094262579e-08,7.694783094262579e-08,0.0,4.0,0.0,950.0
33,46.0,0.0,46.0,909.9661290645599,890.4247438907623,4.8005398845773945e-08,4.8005398845773945e-08,0.0,7.0,0.0,954.0
34,48.0,0.0,48.0,913.5903389453888,902.8422410488129,8.960246066033987e-08,8.960246066033987e-08,0.0,4.0,0.0,952.0
35,48.0,0.0,48.0,923.5078399181366,890.2283689975739,7.942963991342648e-08,7.942963991342648e-08,0.0,7.0,1.0,952.0
36,50.0,0.0,50.0,896.218316078186,879.097608089447,8.224911906760613e-08,8.224911906760613e-08,0.0,4.0,0.0,950.0
37,49.0,0.0,49.0,914.7322490215302,882.1927211284637,8.578318076322137e-08,8.578318076322137e-08,0.0,12.0,0.0,951.0
38,48.0,0.0,48.0,893.8778321743011,875.913711309433,8.459547969733519e-08,8.459547969733519e-08,0.0,9.0,0.0,952.0
39,49.0,0.0,49.0,925.7441658973694,889.2100911140442,3.2616009696897415e-08,3.2616009696897415e-08,0.0,18.0,1.0,951.0
40,49.0,0.0,49.0,898.9670867919922,879.5273599624634,4.4171835097961985e-08,4.4171835097961985e-08,0.0,4.0,0.0,951.0
41,50.0,0.0,50.0,921.7504930496216,891.1771001815796,6.222319129816079e-08,6.222319129816079e-08,0.0,12.0,0.0,950.0
42,49.0,0.0,49.0,932.2868709564209,900.9344599246979,4.5472019541585324e-08,4.5472019541585324e-08,0.0,9.0,0.0,951.0
43,50.0,0.0,50.0,940.7663078308105,998.8248357772827,8.437500466694776e-08,8.437500466694776e-08,0.0,5.0,0.0,950.0
44,50.0,0.0,50.0,1010.3060481548309,909.8513422012329,7.07971470620234e-08,7.07971470620234e-08,0.0,3.0,0.0,950.0
45,48.0,0.0,48.0,942.2817368507385,894.8703708648682,2.919290182692892e-08,2.919290182692892e-08,0.0,5.0,0.0,952.0
46,49.0,0.0,49.0,923.6495690345764,911.0083477497101,8.630151733057759e-08,8.630151733057759e-08,0.0,10.0,0.0,951.0
47,50.0,0.0,50.0,940.0524213314056,900.2651419639587,3.7995434343744475e-08,3.7995434343744475e-08,0.0,3.0,0.0,950.0
48,50.0,0.0,50.0,918.3240609169006,945.993921995163,4.8054849589316976e-08,4.8054849589316976e-08,0.0,12.0,1.0,950.0
49,48.0,0.0,48.0,1036.464272737503,907.1261460781097,3.3635660447574666e-08,3.3635660447574666e-08,0.0,2.0,0.0,952.0
50,49.0,0.0,49.0,919.281690120697,915.3409328460693,7.356978040256629e-08,7.356978040256629e-08,0.0,12.0,0.0,951.0
51,48.0,0.0,48.0,908.6842920780182,905.6103181838989,3.115859314192377e-08,3.115859314192377e-08,0.0,9.0,0.0,952.0
52,48.0,0.0,48.0,912.2033631801605,899.9430820941925,7.956088985052634e-08,7.956088985052634e-08,0.0,24.0,0.0,952.0
53,50.0,0.0,50.0,929.7124919891357,898.1632120609283,8.28778876712381e-08,8.28778876712381e-08,0.0,6.0,0.0,950.0
54,48.0,0.0,48.0,924.7942380905151,948.1628007888794,8.43977894971994e-08,8.43977894971994e-08,0.0,14.0,0.0,952.0
55,47.0,0.0,47.0,915.0251648426056,926.3097999095917,4.471430201341915e-08,4.471430201341915e-08,0.0,8.0,0.0,953.0
56,48.0,0.0,48.0,984.0533668994904,981.2516741752625,4.2231586705362886e-08,4.2231586705362886e-08,0.0,1.0,0.0,952.0
57,49.0,0.0,49.0,971.2975690364838,904.7741770744324,7.172659250716866e-08,7.172659250716866e-08,0.0,12.0,0.0,951.0
58,47.0,0.0,47.0,924.1237370967865,915.2602798938751,7.532744455134987e-08,7.532744455134987e-08,0.0,7.0,0.0,953.0
59,47.0,0.0,47.0,910.4108340740204,885.8638691902161,8.521918443805845e-08,8.521918443805845e-08,0.0,5.0,0.0,953.0
60,50.0,0.0,50.0,916.7701187133789,912.517315864563,8.444607896835691e-08,8.444607896835691e-08,0.0,4.0,0.0,950.0
61,48.0,0.0,48.0,922.2849791049957,902.6091871261597,6.411633149017969e-08,6.411633149017969e-08,0.0,14.0,0.0,952.0
62,50.0,0.0,50.0,908.2462799549103,905.8559460639954,7.486401979957589e-08,7.486401979957589e-08,0.0,7.0,0.0,950.0
63,48.0,0.0,48.0,909.2274689674377,890.7954611778259,2.8474893344066835e-08,2.8474893344066835e-08,0.0,1.0,0.0,952.0
64,49.0,0.0,49.0,912.0471079349518,913.5548801422119,6.785373955514605e-08,6.785373955514605e-08,0.0,8.0,1.0,951.0
65,47.0,0.0,47.0,906.6339361667633,889.0435700416565,3.764057917085886e-08,3.764057917085886e-08,0.0,11.0,0.0,953.0
66,49.0,0.0,49.0,917.9555583000183,916.1157500743866,5.3192143444060814e-08,5.3192143444060814e-08,0.0,4.0,0.0,951.0
67,48.0,0.0,48.0,922.4734799861908,902.162896156311,8.639448101496449e-08,8.639448101496449e-08,0.0,24.0,1.0,952.0
68,49.0,0.0,49.0,939.6127641201019,928.8755860328674,5.3117447172003055e-08,5.3117447172003055e-08,0.0,6.0,0.0,951.0
69,49.0,0.0,49.0,912.3291761875153,889.4536077976227,3.6113761167369596e-08,3.6113761167369596e-08,0.0,24.0,1.0,951.0
70,47.0,0.0,47.0,909.3031461238861,908.6005959510803,6.89066746764456e-08,6.89066746764456e-08,0.0,27.0,1.0,953.0
71,50.0,0.0,50.0,915.10307097435,888.9715509414673,6.211655904091746e-08,6.211655904091746e-08,0.0,8.0,0.0,950.0
72,49.0,0.0,49.0,920.8933570384979,917.8401279449463,7.784536785458442e-08,7.784536785458442e-08,0.0,13.0,0.0,951.0
73,46.0,0.0,46.0,913.2570679187775,892.8341770172119,3.100102033463425e-08,3.100102033463425e-08,0.0,25.0,0.0,954.0
74,49.0,0.0,49.0,914.7221388816833,913.2487170696259,7.450114378347573e-08,7.450114378347573e-08,0.0,4.0,0.0,951.0
75,49.0,0.0,49.0,907.6420161724091,888.62810587883,6.516519948451675e-08,6.516519948451675e-08,0.0,8.0,0.0,951.0
