,2,2,3,3,4,4
,0.01,0.1,0.01,0.1,0.01,0.1
Nelder-Mead,0.00042607584149978694,0.00042607584149978694,0.00042607584149978694,0.00042607584149978694,0.0,0.0
Powell,0.00042607584149978694,0.00042607584149978694,0.00042607584149978694,0.00042607584149978694,0.0,0.0
Brent,0.00042607584149978694,0.00042607584149978694,0.00042607584149978694,0.00042607584149978694,0.0,0.0
Golden,0.00042607584149978694,0.00042607584149978694,0.00042607584149978694,0.00042607584149978694,0.0,0.0
