,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region
0,20.0,528.0,20.0,182.29995346069336,314.6671588420868,-0.9463782114294672,-0.9463782114294672,0.0,3.0
1,20.0,576.0,20.0,194.29768300056458,313.37167525291443,-0.9932054575347209,-0.9932054575347209,0.002,4.0
2,20.0,498.0,20.0,166.50601243972778,307.8713586330414,-0.9938413474189083,-0.9938413474189083,0.0,5.0
3,20.0,504.0,20.0,173.4936637878418,316.9639103412628,-0.9882943356056656,-0.9882943356056656,0.0,6.0
4,20.0,427.0,20.0,147.67827677726746,311.04912996292114,-0.949269558752235,-0.949269558752235,0.003,7.0
5,20.0,379.0,20.0,134.83021903038025,311.19932317733765,-0.9585651217177579,-0.9585651217177579,0.0,10.0
6,20.0,457.0,20.0,157.68438959121704,312.0483982563019,-0.9986716853253629,-0.9986716853253629,0.001,11.0
7,20.0,465.0,20.0,159.0695288181305,313.32485580444336,-0.9835954067111218,-0.9835954067111218,0.0,2.0
8,20.0,492.0,20.0,166.04984974861145,310.49580550193787,-0.9824704102313787,-0.9824704102313787,0.0,0.0
9,20.0,484.0,20.0,168.36298990249634,315.2678499221802,-0.9450117374847044,-0.9450117374847044,0.002,5.0
10,20.0,487.0,20.0,165.39627480506897,309.2921335697174,-0.9972528482180459,-0.9972528482180459,0.001,9.0
11,20.0,549.0,20.0,184.73944473266602,309.8140637874603,-0.9918900811412258,-0.9918900811412258,0.011,13.0
12,20.0,561.0,20.0,185.07322144508362,307.0365238189697,-0.9640255831887125,-0.9640255831887125,0.017,20.0
13,20.0,500.0,20.0,171.6100766658783,317.26378059387207,-0.9878870228701471,-0.9878870228701471,0.001,6.0
14,20.0,393.0,20.0,138.67827343940735,316.059467792511,-0.984242674506406,-0.984242674506406,0.0,13.0
15,20.0,556.0,20.0,187.0695960521698,308.9146490097046,-0.9402848650962642,-0.9402848650962642,0.0,0.0
16,20.0,547.0,20.0,184.59173965454102,311.30806064605713,-0.9575112584708576,-0.9575112584708576,0.001,3.0
17,20.0,606.0,20.0,200.29898977279663,314.1272146701813,-0.9992033667063184,-0.9992033667063184,0.0,2.0
18,20.0,478.0,20.0,162.22105383872986,312.3822453022003,-0.9582703370761437,-0.9582703370761437,0.0,0.0
19,20.0,534.0,20.0,179.1528036594391,308.7828071117401,-0.9743001265072389,-0.9743001265072389,0.0,2.0
20,20.0,425.0,20.0,145.97005987167358,310.9712097644806,-0.9950301320314299,-0.9950301320314299,0.001,14.0
21,20.0,464.0,20.0,160.23106002807617,311.49589943885803,-0.9941869119787851,-0.9941869119787851,0.002,16.0
22,20.0,519.0,20.0,176.96768808364868,311.4752233028412,-0.9830350866076051,-0.9830350866076051,0.001,5.0
23,19.0,404.0,19.0,139.9945137500763,306.6408004760742,-0.9720751689976443,-0.9720751689976443,0.001,11.0
24,20.0,669.0,20.0,218.88163781166077,311.9658718109131,-0.9457700237553414,-0.9457700237553414,0.001,8.0
25,20.0,608.0,20.0,203.79417085647583,310.6862518787384,-0.9421143266109284,-0.9421143266109284,0.0,3.0
26,20.0,472.0,20.0,162.5492081642151,315.6181516647339,-0.979209827964978,-0.979209827964978,0.003,23.0
27,20.0,655.0,20.0,219.72008085250854,317.3491106033325,-0.9951735746736868,-0.9951735746736868,0.002,2.0
28,20.0,632.0,20.0,208.48735785484314,312.0149748325348,-0.9937818767436868,-0.9937818767436868,0.0,1.0
29,20.0,427.0,20.0,148.43425011634827,312.248902797699,-0.9864702526330751,-0.9864702526330751,0.001,8.0
30,20.0,426.0,20.0,148.2289216518402,315.96312046051025,-0.9858028233602355,-0.9858028233602355,0.0,10.0
31,20.0,397.0,20.0,140.9143304824829,308.21570229530334,-0.9864607894124324,-0.9864607894124324,0.0,1.0
32,20.0,548.0,20.0,185.18610286712646,308.98173117637634,-0.991336761121947,-0.991336761121947,0.0,8.0
33,20.0,522.0,20.0,177.19255471229553,311.62522983551025,-0.9766265514472915,-0.9766265514472915,0.0,2.0
34,20.0,475.0,20.0,163.5447850227356,308.9861536026001,-0.9786866187282732,-0.9786866187282732,0.004,6.0
35,20.0,473.0,20.0,162.67789340019226,314.04555892944336,-0.982663443995953,-0.982663443995953,0.001,4.0
36,20.0,456.0,20.0,155.82865476608276,309.0975184440613,-0.9910757662763868,-0.9910757662763868,0.0,2.0
37,20.0,691.0,20.0,227.64088821411133,311.8228781223297,-0.976783060538245,-0.976783060538245,0.004,3.0
38,20.0,490.0,20.0,169.07675433158875,314.61512780189514,-0.993098770293018,-0.993098770293018,0.0,1.0
39,20.0,452.0,20.0,155.22899889945984,310.30687642097473,-0.990047108260185,-0.990047108260185,0.0,8.0
40,20.0,465.0,20.0,160.0468349456787,313.13934111595154,-0.9910290448138638,-0.9910290448138638,0.001,4.0
41,20.0,416.0,20.0,148.6699628829956,316.96994805336,-0.9813282609785831,-0.9813282609785831,0.0,14.0
42,20.0,505.0,20.0,174.06366777420044,312.19365310668945,-0.9794980714420807,-0.9794980714420807,0.0,4.0
43,20.0,554.0,20.0,182.30856013298035,306.86847281455994,-0.901937741866709,-0.901937741866709,0.0,2.0
44,20.0,445.0,20.0,152.17802715301514,308.5739941596985,-0.9806963893605493,-0.9806963893605493,0.0,7.0
45,20.0,507.0,20.0,175.15626573562622,311.86668825149536,-0.9877064034906343,-0.9877064034906343,0.0,3.0
46,20.0,477.0,20.0,165.21231985092163,313.8806631565094,-0.9700421272423724,-0.9700421272423724,0.002,16.0
47,20.0,430.0,20.0,150.0688397884369,312.8251984119415,-0.9947631830175366,-0.9947631830175366,0.001,15.0
48,20.0,558.0,20.0,189.81949496269226,313.92270278930664,-0.9532015245988051,-0.9532015245988051,0.0,2.0
49,20.0,560.0,20.0,187.15542483329773,310.971054315567,-0.995357748202479,-0.995357748202479,0.0,0.0
50,20.0,575.0,20.0,195.93051266670227,312.5396239757538,-0.9497208163979509,-0.9497208163979509,0.0,3.0
51,20.0,417.0,20.0,144.01685237884521,309.866672039032,-0.9828813706349042,-0.9828813706349042,0.001,10.0
52,20.0,519.0,20.0,176.10551810264587,313.9655282497406,-0.9708634174588996,-0.9708634174588996,0.001,5.0
53,20.0,636.0,20.0,207.985609292984,308.9809658527374,-0.9650983773633514,-0.9650983773633514,0.002,0.0
54,20.0,360.0,20.0,128.59295845031738,310.0135455131531,-0.9832052838772766,-0.9832052838772766,0.0,4.0
55,20.0,609.0,20.0,202.7386679649353,311.032523393631,-0.983738609029937,-0.983738609029937,0.001,4.0
56,20.0,666.0,20.0,219.26360511779785,315.68928956985474,-0.9794248046727656,-0.9794248046727656,0.0,0.0
57,20.0,564.0,20.0,189.34506511688232,318.44455313682556,-0.9754640029075935,-0.9754640029075935,0.0,4.0
58,20.0,629.0,20.0,209.31050610542297,310.91063117980957,-0.9645412473337779,-0.9645412473337779,0.004,5.0
59,20.0,486.0,20.0,164.35878348350525,306.4398818016052,-0.9693239773072301,-0.9693239773072301,0.0,1.0
60,20.0,643.0,20.0,212.80591773986816,315.03249764442444,-0.998533882181983,-0.998533882181983,0.0,0.0
61,20.0,572.0,20.0,187.496426820755,307.7077269554138,-0.9560147210821766,-0.9560147210821766,0.0,1.0
62,20.0,479.0,20.0,166.4475061893463,317.99326944351196,-0.982171813118243,-0.982171813118243,0.001,9.0
63,20.0,463.0,20.0,161.0270712375641,311.06932163238525,-0.9870522803067384,-0.9870522803067384,0.001,5.0
64,20.0,703.0,20.0,229.21079015731812,313.070285320282,-0.9872619191537474,-0.9872619191537474,0.004,2.0
65,20.0,396.0,20.0,140.3306324481964,308.9927909374237,-0.985475251464848,-0.985475251464848,0.0,7.0
66,20.0,450.0,20.0,153.18146014213562,309.9302499294281,-0.989375107782535,-0.989375107782535,0.001,1.0
67,20.0,563.0,20.0,190.53239917755127,314.2753121852875,-0.9842679367761248,-0.9842679367761248,0.0,7.0
68,20.0,583.0,20.0,196.83243060112,314.0797049999237,-0.9810947743649996,-0.9810947743649996,0.0,2.0
69,20.0,437.0,20.0,154.0886549949646,311.87624430656433,-0.9969897845665958,-0.9969897845665958,0.0,4.0
70,20.0,549.0,20.0,183.1023874282837,310.1738245487213,-0.9903718811861476,-0.9903718811861476,0.002,0.0
71,20.0,538.0,20.0,180.86032700538635,309.3776845932007,-0.9943808946708285,-0.9943808946708285,0.001,10.0
72,20.0,617.0,20.0,202.10997653007507,293.3309586048126,-0.9923511702340998,-0.9923511702340998,0.002,3.0
73,20.0,609.0,20.0,176.0472662448883,281.33688592910767,-0.9973100455280708,-0.9973100455280708,0.0,4.0
74,20.0,409.0,20.0,125.73307824134827,276.149934053421,-0.9793119050837298,-0.9793119050837298,0.0,9.0
75,20.0,546.0,20.0,157.2363052368164,266.2109053134918,-0.9755943607526285,-0.9755943607526285,0.001,2.0
76,20.0,404.0,20.0,125.3042962551117,276.9390778541565,-0.9394317643680014,-0.9394317643680014,0.0,7.0
77,20.0,492.0,20.0,152.44882225990295,272.05835032463074,-0.9984156891247584,-0.9984156891247584,0.001,10.0
