,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region
0,48.0,0.0,48.0,42.874788761138916,316.8946633338928,7.238490244663485e-08,7.238490244663485e-08,0.0,7.0
1,50.0,0.0,50.0,50.801363706588745,352.49602246284485,7.803587417863499e-08,7.803587417863499e-08,0.0,22.0
2,50.0,0.0,50.0,53.38754844665527,330.92538952827454,1.313358011341341e-07,1.313358011341341e-07,0.0,13.0
3,47.0,0.0,47.0,51.75019454956055,315.6244752407074,1.4650462191091414e-07,1.4650462191091414e-07,0.0,4.0
4,49.0,0.0,49.0,49.57548236846924,313.72957825660706,1.7183682366946856e-07,1.7183682366946856e-07,0.0,17.0
5,50.0,0.0,50.0,52.93681836128235,309.75236988067627,7.62134974719478e-08,7.62134974719478e-08,0.0,7.0
6,50.0,0.0,50.0,47.88755559921265,402.70277738571167,1.499537134653607e-07,1.499537134653607e-07,0.0,14.0
7,48.0,0.0,48.0,50.05427408218384,325.06506848335266,1.0512768800886096e-07,1.0512768800886096e-07,0.0,9.0
8,48.0,0.0,49.0,53.24218153953552,315.28163981437683,1.5046794317918114e-07,1.5046794317918114e-07,0.001,10.0
9,49.0,0.0,49.0,52.45005965232849,324.2934982776642,5.5528688960685294e-08,5.5528688960685294e-08,0.0,2.0
10,48.0,0.0,48.0,49.57560682296753,320.413697719574,9.969569734166983e-08,9.969569734166983e-08,0.0,15.0
11,50.0,0.0,50.0,50.16135501861572,317.21287417411804,1.1582137293884183e-07,1.1582137293884183e-07,0.0,7.0
12,49.0,0.0,49.0,50.809351682662964,321.22144889831543,7.029483546873659e-08,7.029483546873659e-08,0.0,11.0
13,49.0,0.0,49.0,49.764198303222656,311.81690406799316,1.593811324585095e-07,1.593811324585095e-07,0.0,4.0
14,48.0,0.0,48.0,51.11408829689026,316.9088966846466,1.1399576058637555e-07,1.1399576058637555e-07,0.0,2.0
15,49.0,0.0,49.0,52.04411745071411,324.54054021835327,1.1103648932146641e-07,1.1103648932146641e-07,0.0,23.0
16,50.0,0.0,50.0,51.28503108024597,327.2419033050537,1.2404282411400179e-07,1.2404282411400179e-07,0.0,10.0
17,49.0,0.0,49.0,51.158751010894775,314.27869153022766,8.629561284635149e-08,8.629561284635149e-08,0.0,14.0
18,50.0,0.0,50.0,51.395432233810425,319.5849323272705,9.635586758305894e-08,9.635586758305894e-08,0.0,9.0
19,50.0,0.0,50.0,52.23709797859192,323.00373220443726,1.1861405196881727e-07,1.1861405196881727e-07,0.0,5.0
20,45.0,0.0,45.0,49.277496099472046,316.3335220813751,1.4843394554414858e-07,1.4843394554414858e-07,0.0,40.0
21,47.0,0.0,47.0,52.30404281616211,333.27494525909424,1.4239517049972896e-07,1.4239517049972896e-07,0.0,15.0
22,46.0,0.0,46.0,48.697046518325806,310.2898144721985,1.1061915061557366e-07,1.1061915061557366e-07,0.0,8.0
23,48.0,0.0,48.0,47.81223773956299,294.8478116989136,8.154578194334035e-08,8.154578194334035e-08,0.0,12.0
24,50.0,0.0,50.0,49.386099100112915,300.3254909515381,1.7549363336920836e-07,1.7549363336920836e-07,0.0,3.0
25,50.0,0.0,50.0,50.019466161727905,320.770122051239,1.1599136719731493e-07,1.1599136719731493e-07,0.0,14.0
26,47.0,0.0,47.0,50.95161819458008,327.57051396369934,1.3007008633733568e-07,1.3007008633733568e-07,0.0,10.0
27,49.0,0.0,49.0,52.159395933151245,316.5176291465759,1.82739955434678e-07,1.82739955434678e-07,0.0,7.0
28,49.0,0.0,49.0,50.11527132987976,326.4709587097168,1.21849449762612e-07,1.21849449762612e-07,0.0,11.0
29,49.0,0.0,49.0,52.44682216644287,328.4961895942688,1.0299142198159186e-07,1.0299142198159186e-07,0.0,15.0
30,48.0,0.0,48.0,51.50430083274841,307.5739915370941,7.546782397125044e-08,7.546782397125044e-08,0.0,40.0
31,50.0,0.0,50.0,61.52670192718506,311.3310947418213,8.476417930901085e-08,8.476417930901085e-08,0.0,12.0
32,50.0,0.0,50.0,50.6464307308197,319.6529731750488,8.437394954673111e-08,8.437394954673111e-08,0.0,4.0
33,46.0,0.0,46.0,47.867491245269775,332.6350417137146,1.0594369080287977e-07,1.0594369080287977e-07,0.0,12.0
34,48.0,0.0,48.0,55.114553689956665,323.343807220459,1.4829986634062674e-07,1.4829986634062674e-07,0.0,5.0
35,48.0,0.0,48.0,50.82957577705383,332.4621024131775,1.2594085140959495e-07,1.2594085140959495e-07,0.0,9.0
36,50.0,0.0,50.0,51.54344439506531,302.7988398075104,1.6224401111564763e-07,1.6224401111564763e-07,0.0,4.0
37,49.0,0.0,49.0,49.14319944381714,321.15748834609985,1.6416448861843264e-07,1.6416448861843264e-07,0.0,15.0
38,48.0,0.0,48.0,49.493828773498535,331.2434184551239,1.649089313759075e-07,1.649089313759075e-07,0.0,10.0
39,49.0,0.0,49.0,52.4235417842865,329.91320753097534,9.525632082329362e-08,9.525632082329362e-08,0.0,22.0
40,49.0,0.0,49.0,52.488460540771484,311.9471266269684,5.9325482825572e-08,5.9325482825572e-08,0.0,6.0
41,50.0,0.0,50.0,52.427348136901855,326.68973684310913,9.90283164026203e-08,9.90283164026203e-08,0.0,15.0
42,49.0,0.0,49.0,49.600812911987305,302.64890480041504,1.2222439557010855e-07,1.2222439557010855e-07,0.0,10.0
43,50.0,0.0,50.0,50.44588088989258,309.6371989250183,1.6913006444153784e-07,1.6913006444153784e-07,0.0,5.0
44,50.0,0.0,50.0,52.66923522949219,334.22715282440186,1.436256891937671e-07,1.436256891937671e-07,0.0,4.0
45,48.0,0.0,48.0,50.396933794021606,312.22845458984375,8.708292452326542e-08,8.708292452326542e-08,0.0,5.0
46,49.0,0.0,49.0,53.016785621643066,316.6073806285858,1.6301321242123243e-07,1.6301321242123243e-07,0.0,14.0
47,50.0,0.0,50.0,51.18849277496338,309.34149169921875,1.057050151861812e-07,1.057050151861812e-07,0.0,5.0
48,50.0,0.0,50.0,50.353633642196655,317.2931125164032,7.780498820592357e-08,7.780498820592357e-08,0.0,12.0
49,48.0,0.0,48.0,49.806251525878906,314.76288771629333,4.956392568889682e-08,4.956392568889682e-08,0.0,2.0
50,49.0,0.0,49.0,52.03730654716492,324.97679233551025,1.5891720412460148e-07,1.5891720412460148e-07,0.0,17.0
51,48.0,0.0,48.0,49.11680603027344,312.08208870887756,1.0240126908255427e-07,1.0240126908255427e-07,0.0,10.0
52,48.0,0.0,48.0,49.24859881401062,309.86859130859375,1.3023795700172634e-07,1.3023795700172634e-07,0.0,24.0
53,50.0,0.0,50.0,50.72848916053772,316.0028738975525,1.4495408081453125e-07,1.4495408081453125e-07,0.0,9.0
54,48.0,0.0,48.0,49.25818729400635,323.3279411792755,1.2718181348029433e-07,1.2718181348029433e-07,0.0,15.0
55,47.0,0.0,47.0,48.82643461227417,312.09127855300903,1.3568438752340658e-07,1.3568438752340658e-07,0.0,8.0
56,48.0,0.0,48.0,48.345946073532104,305.7374277114868,9.838073174237233e-08,9.838073174237233e-08,0.0,2.0
57,49.0,0.0,49.0,48.98620343208313,319.76605200767517,1.3954062088057785e-07,1.3954062088057785e-07,0.0,15.0
58,47.0,0.0,47.0,47.56100344657898,312.5076560974121,1.305842728874775e-07,1.305842728874775e-07,0.0,7.0
59,47.0,0.0,47.0,48.34200596809387,314.3463864326477,1.7418237752901e-07,1.7418237752901e-07,0.0,6.0
60,50.0,0.0,50.0,49.01094841957092,301.53832840919495,1.718866509968465e-07,1.718866509968465e-07,0.0,4.0
61,48.0,0.0,48.0,51.54206705093384,305.51485776901245,1.4418518085134975e-07,1.4418518085134975e-07,0.0,20.0
62,50.0,0.0,50.0,48.71115279197693,311.39147663116455,1.3112882798941073e-07,1.3112882798941073e-07,0.0,8.0
63,48.0,0.0,48.0,51.78388476371765,321.9105956554413,9.263382770928005e-08,9.263382770928005e-08,0.0,3.0
64,49.0,0.0,49.0,56.054909229278564,299.13223528862,1.1457149991724225e-07,1.1457149991724225e-07,0.0,8.0
65,47.0,0.0,47.0,48.20603704452515,299.29558801651,8.688923853391952e-08,8.688923853391952e-08,0.0,17.0
66,49.0,0.0,49.0,48.60958123207092,361.1205961704254,6.162187192576581e-08,6.162187192576581e-08,0.0,5.0
67,48.0,0.0,48.0,52.854243516922,343.41232919692993,1.5809169802201637e-07,1.5809169802201637e-07,0.0,29.0
68,49.0,0.0,49.0,52.3402783870697,335.2243003845215,1.1506623984515873e-07,1.1506623984515873e-07,0.0,8.0
69,49.0,0.0,49.0,50.93838047981262,310.10097002983093,1.0474912593756592e-07,1.0474912593756592e-07,0.0,29.0
70,47.0,0.0,47.0,49.47974896430969,315.7552373409271,7.342376343218061e-08,7.342376343218061e-08,0.0,34.0
71,50.0,0.0,50.0,51.47519898414612,319.29705286026,7.356086796021046e-08,7.356086796021046e-08,0.0,10.0
72,49.0,0.0,49.0,50.56089925765991,311.85623931884766,1.7824320120055954e-07,1.7824320120055954e-07,0.0,17.0
73,46.0,0.0,46.0,51.79757356643677,314.38840198516846,9.245811375314147e-08,9.245811375314147e-08,0.0,28.0
74,49.0,0.0,49.0,53.52279496192932,348.6941485404968,1.101126881318346e-07,1.101126881318346e-07,0.0,6.0
75,49.0,0.0,49.0,49.85783910751343,315.39730525016785,1.1587621615874419e-07,1.1587621615874419e-07,0.0,10.0
76,50.0,0.0,50.0,49.5572464466095,300.08665132522583,1.6372560151400577e-07,1.6372560151400577e-07,0.0,6.0
77,48.0,0.0,48.0,54.80736517906189,319.8213393688202,7.269498202489856e-08,7.269498202489856e-08,0.0,5.0
78,49.0,0.0,49.0,52.41783404350281,298.01086807250977,7.982530489310972e-08,7.982530489310972e-08,0.0,16.0
79,50.0,0.0,50.0,48.81947684288025,303.1176710128784,9.645319054578314e-08,9.645319054578314e-08,0.0,4.0
80,50.0,0.0,50.0,52.8085150718689,352.10396575927734,9.715032419262829e-08,9.715032419262829e-08,0.0,11.0
81,48.0,0.0,48.0,51.05539894104004,314.5461370944977,1.7138866364452836e-07,1.7138866364452836e-07,0.0,15.0
82,49.0,0.0,49.0,50.333064556121826,312.1035716533661,8.805703287207646e-08,8.805703287207646e-08,0.0,12.0
83,49.0,0.0,49.0,50.36213159561157,323.1688265800476,1.4141334293455426e-07,1.4141334293455426e-07,0.0,3.0
84,50.0,0.0,50.0,51.7705192565918,319.86743783950806,1.5923954738682058e-07,1.5923954738682058e-07,0.0,22.0
85,50.0,0.0,50.0,52.38866567611694,323.0710198879242,1.0376367588776787e-07,1.0376367588776787e-07,0.0,27.0
86,50.0,0.0,50.0,52.94801354408264,328.024316072464,6.786977470450851e-08,6.786977470450851e-08,0.0,4.0
87,50.0,0.0,50.0,50.26373076438904,297.4069855213165,1.3034591772499804e-07,1.3034591772499804e-07,0.0,3.0
88,45.0,0.0,45.0,48.32539892196655,321.45254492759705,1.06611598885352e-07,1.06611598885352e-07,0.0,19.0
89,50.0,0.0,50.0,57.34904360771179,306.41218280792236,1.6589811329210964e-07,1.6589811329210964e-07,0.0,1.0
90,46.0,0.0,46.0,48.517263889312744,317.4680314064026,1.586867044083782e-07,1.586867044083782e-07,0.0,12.0
91,49.0,0.0,49.0,50.06115508079529,340.33592104911804,1.7381505824343877e-07,1.7381505824343877e-07,0.0,34.0
92,50.0,0.0,50.0,53.68630599975586,350.0601279735565,1.1227854801346787e-07,1.1227854801346787e-07,0.0,13.0
93,49.0,0.0,49.0,52.72043561935425,334.8716359138489,1.6883524991413402e-07,1.6883524991413402e-07,0.0,3.0
94,50.0,0.0,50.0,52.90343403816223,345.0541481971741,8.565161045270314e-08,8.565161045270314e-08,0.0,12.0
95,50.0,0.0,50.0,53.29004192352295,308.6362602710724,1.5580953383070794e-07,1.5580953383070794e-07,0.0,9.0
96,49.0,0.0,49.0,49.10974168777466,305.14356541633606,1.6468549242346073e-07,1.6468549242346073e-07,0.0,3.0
97,50.0,0.0,50.0,57.04667282104492,354.8825807571411,1.0472964244210074e-07,1.0472964244210074e-07,0.0,11.0
98,49.0,0.0,49.0,53.070106506347656,313.0673637390137,1.730795713390942e-07,1.730795713390942e-07,0.0,20.0
99,49.0,0.0,49.0,46.06796669960022,285.06260538101196,1.7670115723856768e-07,1.7670115723856768e-07,0.0,18.0
