,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region
0,20.0,5.0,20.0,98.91317462921143,1220.1044373512268,-0.9463782114294639,-0.9463782114294639,0.0,3.0
1,20.0,5.0,20.0,101.06014084815979,1230.994353055954,-0.9932054575347172,-0.9932054575347172,0.0,0.0
2,20.0,6.0,20.0,105.10264754295349,1215.9182121753693,-0.9938413474189047,-0.9938413474189047,0.0,3.0
3,20.0,18.0,20.0,119.26787066459656,1340.397607088089,-0.9882943356056614,-0.9882943356056614,0.0,5.0
4,20.0,3.0,20.0,106.9442183971405,1389.0211007595062,-0.949269558752231,-0.949269558752231,0.0,5.0
5,20.0,6.0,20.0,114.8355667591095,1385.6056411266327,-0.9585651217177543,-0.9585651217177543,0.0,0.0
6,20.0,12.0,20.0,137.7869212627411,1506.7498331069946,-0.9986716853253597,-0.9986716853253597,0.0,0.0
7,20.0,5.0,20.0,120.44659805297852,1374.8189063072205,-0.9835954067111183,-0.9835954067111183,0.0,2.0
8,20.0,6.0,20.0,115.31580328941345,1480.4009726047516,-0.9824704102313747,-0.9824704102313747,0.0,0.0
9,20.0,13.0,20.0,139.95801305770874,1550.485095500946,-0.9450117374847032,-0.9450117374847032,0.0,1.0
10,20.0,8.0,20.0,110.0123872756958,1297.068951845169,-0.9972528482180419,-0.9972528482180419,0.0,6.0
11,20.0,4.0,20.0,107.79720163345337,1255.609787940979,-0.9918900811412222,-0.9918900811412222,0.0,1.0
12,20.0,4.0,20.0,109.50248861312866,1287.2432692050934,-0.9640255831887087,-0.9640255831887087,0.001,11.0
13,20.0,3.0,20.0,106.21969819068909,1320.4126212596893,-0.9878870228701433,-0.9878870228701433,0.0,2.0
14,20.0,6.0,20.0,97.88318800926208,1257.8789520263672,-0.9842426745064009,-0.9842426745064009,0.0,3.0
15,20.0,7.0,20.0,107.53813242912292,1254.536544561386,-0.9402848650962591,-0.9402848650962591,0.0,0.0
16,20.0,4.0,20.0,105.67745995521545,1303.347422361374,-0.9575112584708533,-0.9575112584708533,0.0,0.0
17,20.0,4.0,20.0,101.06472182273865,1214.257749080658,-0.9992033667063148,-0.9992033667063148,0.0,4.0
18,20.0,4.0,20.0,105.53529143333435,1256.786201953888,-0.9582703370761395,-0.9582703370761395,0.0,2.0
19,20.0,45.0,20.0,161.30670475959778,1243.5780379772186,-0.9743001265072352,-0.9743001265072352,0.0,2.0
20,20.0,4.0,20.0,104.44934153556824,1314.5953068733215,-0.9950301320314251,-0.9950301320314251,0.0,3.0
21,20.0,8.0,20.0,109.10912942886353,1225.8750100135803,-0.9941869119787832,-0.9941869119787832,0.0,8.0
22,20.0,4.0,20.0,101.77918982505798,1215.3174781799316,-0.9830350866076011,-0.9830350866076011,0.0,2.0
23,19.0,7.0,19.0,108.19536757469177,1314.6769382953644,-0.9720751689976406,-0.9720751689976406,0.0,7.0
24,20.0,10.0,20.0,111.50987195968628,1225.4157469272614,-0.9457700237553371,-0.9457700237553371,0.0,5.0
25,20.0,40.0,20.0,147.94675040245056,1239.0922410488129,-0.9421143266109253,-0.9421143266109253,0.0,6.0
26,20.0,7.0,20.0,110.53830289840698,1239.0904693603516,-0.9792098279649737,-0.9792098279649737,0.001,4.0
27,20.0,6.0,20.0,101.51894307136536,1203.9254879951477,-0.9951735746736832,-0.9951735746736832,0.0,2.0
28,20.0,24.0,20.0,126.14883208274841,1224.1313300132751,-0.9937818767436841,-0.9937818767436841,0.0,3.0
29,20.0,2.0,20.0,88.86945819854736,1091.8374967575073,-0.9864702526330703,-0.9864702526330703,0.0,3.0
30,20.0,5.0,20.0,95.22230887413025,1101.1796550750732,-0.9858028233602317,-0.9858028233602317,0.0,1.0
31,20.0,32.0,20.0,158.3414924144745,1263.7961375713348,-0.9864607894124318,-0.9864607894124318,0.0,1.0
32,20.0,8.0,20.0,113.43087339401245,1332.0556852817535,-0.9913367611219431,-0.9913367611219431,0.0,16.0
33,20.0,7.0,20.0,108.30074381828308,1196.8066718578339,-0.9766265514472864,-0.9766265514472864,0.0,1.0
34,20.0,6.0,20.0,126.2152726650238,1320.9083552360535,-0.9786866187282708,-0.9786866187282708,0.0,8.0
35,20.0,12.0,20.0,111.9490954875946,1249.0213179588318,-0.9826634439959494,-0.9826634439959494,0.0,1.0
36,20.0,5.0,20.0,96.86844635009766,1145.3562378883362,-0.9910757662763819,-0.9910757662763819,0.0,1.0
37,20.0,8.0,20.0,93.93164443969727,1048.9477751255035,-0.9767830605382413,-0.9767830605382413,0.0,3.0
38,20.0,10.0,20.0,103.54449272155762,1146.1051087379456,-0.9930987702930143,-0.9930987702930143,0.0,1.0
39,20.0,3.0,20.0,101.56736636161804,1247.9914128780365,-0.990047108260181,-0.990047108260181,0.0,4.0
40,20.0,14.0,20.0,113.61044692993164,1247.7919540405273,-0.9910290448138597,-0.9910290448138597,0.0,4.0
41,20.0,7.0,20.0,107.50282120704651,1238.6369967460632,-0.9813282609785793,-0.9813282609785793,0.001,4.0
42,20.0,5.0,20.0,104.30560421943665,1214.9837210178375,-0.9794980714420769,-0.9794980714420769,0.0,4.0
43,20.0,8.0,20.0,117.1949372291565,1358.6931352615356,-0.9019377418667042,-0.9019377418667042,0.0,0.0
44,20.0,4.0,20.0,97.12804508209229,1110.8544120788574,-0.9806963893605478,-0.9806963893605478,0.0,4.0
45,20.0,5.0,20.0,108.10986661911011,1273.2110741138458,-0.9877064034906307,-0.9877064034906307,0.0,2.0
46,20.0,4.0,20.0,99.96034169197083,1153.9718990325928,-0.9700421272423706,-0.9700421272423706,0.0,8.0
47,20.0,5.0,20.0,107.90708589553833,1274.4489209651947,-0.9947631830175343,-0.9947631830175343,0.0,0.0
48,20.0,9.0,20.0,115.24048161506653,1252.6122856140137,-0.9532015245988011,-0.9532015245988011,0.0,2.0
49,20.0,7.0,20.0,95.40849304199219,1200.29723238945,-0.9953577482024748,-0.9953577482024748,0.0,0.0
50,20.0,5.0,20.0,104.64732503890991,1267.8833849430084,-0.9497208163979477,-0.9497208163979477,0.0,7.0
51,20.0,4.0,20.0,103.56045508384705,1280.956708908081,-0.9828813706349023,-0.9828813706349023,0.0,2.0
52,20.0,4.0,20.0,104.24104976654053,1266.4636027812958,-0.9708634174588948,-0.9708634174588948,0.0,2.0
53,20.0,8.0,20.0,107.48101043701172,1237.7944886684418,-0.9650983773633472,-0.9650983773633472,0.0,5.0
54,20.0,3.0,20.0,102.21674394607544,1285.888845205307,-0.9832052838772729,-0.9832052838772729,0.0,5.0
55,20.0,37.0,20.0,149.84264707565308,1336.8489422798157,-0.9837386090299328,-0.9837386090299328,0.0,5.0
56,20.0,8.0,20.0,106.31157422065735,1246.5511965751648,-0.9794248046727614,-0.9794248046727614,0.0,1.0
57,20.0,6.0,20.0,109.71193146705627,1276.671225309372,-0.9754640029075904,-0.9754640029075904,0.0,8.0
58,20.0,12.0,20.0,118.49101781845093,1334.4597113132477,-0.9645412473337738,-0.9645412473337738,0.001,8.0
59,20.0,4.0,20.0,104.2777967453003,1251.8649418354034,-0.9693239773072249,-0.9693239773072249,0.0,2.0
60,20.0,1.0,20.0,102.38306498527527,1359.0854632854462,-0.9985338821819781,-0.9985338821819781,0.0,0.0
61,20.0,7.0,20.0,114.04205226898193,1358.1015920639038,-0.956014721082173,-0.956014721082173,0.0,0.0
62,20.0,3.0,20.0,103.84568238258362,1282.8832740783691,-0.9821718131182382,-0.9821718131182382,0.0,2.0
63,20.0,5.0,20.0,106.08311176300049,1236.8505091667175,-0.9870522803067339,-0.9870522803067339,0.0,1.0
64,20.0,3.0,20.0,108.0903627872467,1344.7234599590302,-0.9872619191537438,-0.9872619191537438,0.0,4.0
65,20.0,7.0,20.0,111.98060464859009,1217.6452770233154,-0.9854752514648448,-0.9854752514648448,0.0,3.0
66,20.0,20.0,20.0,122.17035913467407,1215.8333778381348,-0.9893751077825309,-0.9893751077825309,0.0,1.0
67,20.0,3.0,20.0,98.95156836509705,1191.4248373508453,-0.9842679367761213,-0.9842679367761213,0.0,3.0
68,20.0,19.0,20.0,118.63992047309875,1207.131726026535,-0.9810947743649957,-0.9810947743649957,0.0,0.0
69,20.0,5.0,20.0,99.09757852554321,1230.3858160972595,-0.9969897845665912,-0.9969897845665912,0.0,0.0
70,20.0,7.0,20.0,110.34530282020569,1249.0682001113892,-0.9903718811861442,-0.9903718811861442,0.0,1.0
71,20.0,4.0,20.0,110.53092980384827,1217.4670886993408,-0.9943808946708247,-0.9943808946708247,0.0,4.0
72,20.0,3.0,20.0,88.72057008743286,1122.806116104126,-0.9923511702340949,-0.9923511702340949,0.0,2.0
73,20.0,9.0,20.0,98.95225310325623,1154.3957805633545,-0.997310045528066,-0.997310045528066,0.0,3.0
74,20.0,11.0,20.0,99.45167827606201,1168.0381517410278,-0.9793119050837276,-0.9793119050837276,0.0,4.0
75,20.0,6.0,20.0,92.06188750267029,1118.6560199260712,-0.9755943607526251,-0.9755943607526251,0.0,1.0
76,20.0,11.0,20.0,101.39242720603943,1139.8125236034393,-0.9394317643679987,-0.9394317643679987,0.0,1.0
77,20.0,29.0,20.0,126.63385462760925,1120.186508178711,-0.9984156891247542,-0.9984156891247542,0.0,1.0
78,20.0,5.0,20.0,96.19420313835144,1101.1599860191345,-0.9792806792958652,-0.9792806792958652,0.0,4.0
79,19.0,9.0,19.0,96.80739188194275,1220.6938016414642,-0.9888143794222328,-0.9888143794222328,0.0,0.0
80,19.0,4.0,19.0,85.38543629646301,1056.5451381206512,-0.9887081997739774,-0.9887081997739774,0.0,5.0
81,20.0,6.0,20.0,93.7168300151825,1157.3934676647186,-0.9293370785222382,-0.9293370785222382,0.0,3.0
82,20.0,10.0,20.0,98.78435754776001,1110.578696489334,-0.9706792204181027,-0.9706792204181027,0.0,4.0
83,20.0,1.0,20.0,94.30491971969604,1156.6547138690948,-0.9993150353627743,-0.9993150353627743,0.0,2.0
84,20.0,11.0,20.0,99.34699010848999,1170.0938243865967,-0.9977519568501647,-0.9977519568501647,0.0,0.0
85,20.0,8.0,20.0,97.0343861579895,1109.1572134494781,-0.9208644830654311,-0.9208644830654311,0.0,1.0
86,20.0,7.0,20.0,92.8397490978241,1130.419688463211,-0.9840954710017539,-0.9840954710017539,0.0,6.0
87,20.0,63.0,20.0,148.7454011440277,1074.808960199356,-0.994949800832199,-0.994949800832199,0.0,0.0
88,20.0,11.0,20.0,101.04464936256409,1115.092397928238,-0.9824812629668896,-0.9824812629668896,0.0,6.0
89,20.0,11.0,20.0,101.01552891731262,1153.8303072452545,-0.9551126990192232,-0.9551126990192232,0.0,0.0
90,19.0,7.0,19.0,94.02889442443848,1171.0414488315582,-0.9997724651823059,-0.9997724651823059,0.0,2.0
91,20.0,9.0,20.0,96.04830169677734,1147.494580745697,-0.9906727938876426,-0.9906727938876426,0.0,0.0
92,20.0,3.0,20.0,87.75381374359131,1071.0468904972076,-0.9838396497066636,-0.9838396497066636,0.0,22.0
93,20.0,7.0,20.0,93.22754859924316,1083.161336183548,-0.975016368491236,-0.975016368491236,0.0,1.0
94,19.0,6.0,19.0,97.5666856765747,1145.7901084423065,-0.9932952721840851,-0.9932952721840851,0.0,1.0
95,20.0,65.0,20.0,165.92065477371216,1173.0689494609833,-0.9728695072654636,-0.9728695072654636,0.0,7.0
96,20.0,6.0,20.0,97.7534818649292,1106.8180389404297,-0.9852109599586873,-0.9852109599586873,0.0,3.0
