,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region
0,48.0,0.0,48.0,55.13219404220581,469.73555994033813,4.259564151202758e-08,4.259564151202758e-08,0.0,0.0
1,50.0,0.0,50.0,55.65750193595886,400.89094591140747,6.821442364292489e-08,6.821442364292489e-08,0.0,0.0
2,50.0,0.0,50.0,54.56954383850098,390.62203907966614,5.365751764235871e-08,5.365751764235871e-08,0.0,0.0
3,47.0,0.0,47.0,53.12638187408447,385.96150279045105,8.365003844039219e-08,8.365003844039219e-08,0.0,0.0
4,49.0,0.0,49.0,54.83098316192627,392.2728271484375,8.579397900839698e-08,8.579397900839698e-08,0.0,0.0
5,50.0,0.0,50.0,54.96318578720093,393.9167160987854,6.872921818884662e-08,6.872921818884662e-08,0.0,0.0
6,50.0,0.0,50.0,54.9978711605072,395.54511308670044,7.82897553885645e-08,7.82897553885645e-08,0.0,0.0
7,48.0,0.0,48.0,53.44969606399536,394.3420159816742,3.964844565156495e-08,3.964844565156495e-08,0.0,0.0
8,49.0,0.0,49.0,55.706348180770874,422.06494903564453,8.202737929135377e-08,8.202737929135377e-08,0.0,0.0
9,49.0,0.0,49.0,55.443098068237305,402.79142594337463,4.6428125427052486e-08,4.6428125427052486e-08,0.0,0.0
10,48.0,0.0,48.0,53.79505109786987,399.1863691806793,3.767569609473085e-08,3.767569609473085e-08,0.0,0.0
11,50.0,0.0,50.0,56.058926820755005,398.9125461578369,4.5515866532742145e-08,4.5515866532742145e-08,0.0,0.0
12,49.0,0.0,49.0,55.822924852371216,400.1411602497101,6.646242786250304e-08,6.646242786250304e-08,0.0,0.0
13,49.0,0.0,49.0,55.71507000923157,393.5171880722046,8.319460758039447e-08,8.319460758039447e-08,0.0,0.0
14,48.0,0.0,48.0,54.869235038757324,397.1707820892334,4.6324819901672586e-08,4.6324819901672586e-08,0.0,0.0
15,49.0,0.0,49.0,54.82574725151062,393.2471537590027,4.3439588217124315e-08,4.3439588217124315e-08,0.0,0.0
16,50.0,0.0,50.0,56.51201796531677,426.77647638320923,5.014991314325599e-08,5.014991314325599e-08,0.0,0.0
17,49.0,0.0,49.0,56.242796897888184,401.7494239807129,4.22526145733934e-08,4.22526145733934e-08,0.0,1.0
18,50.0,0.0,50.0,56.21636414527893,401.1192059516907,5.995809612167909e-08,5.995809612167909e-08,0.0,0.0
19,50.0,0.0,50.0,55.80068302154541,399.6597909927368,7.697512701905024e-08,7.697512701905024e-08,0.0,0.0
20,45.0,0.0,45.0,53.159677028656006,402.30517506599426,8.771583545111698e-08,8.771583545111698e-08,0.0,1.0
21,47.0,0.0,47.0,54.36597490310669,393.0076129436493,8.73583577159312e-08,8.73583577159312e-08,0.0,1.0
22,46.0,0.0,46.0,52.84824180603027,401.91621112823486,5.008220314806314e-08,5.008220314806314e-08,0.0,0.0
23,48.0,0.0,48.0,54.6511812210083,402.3302342891693,8.210502316751703e-08,8.210502316751703e-08,0.0,0.0
24,50.0,0.0,50.0,55.983901023864746,429.39069175720215,8.736944442491548e-08,8.736944442491548e-08,0.0,0.0
25,50.0,0.0,50.0,57.68051195144653,406.8343689441681,4.210996082408562e-08,4.210996082408562e-08,0.0,0.0
26,47.0,0.0,47.0,55.36503291130066,400.4001679420471,4.810320527385e-08,4.810320527385e-08,0.0,0.0
27,49.0,0.0,49.0,57.599567890167236,408.14359307289124,9.147538772323281e-08,9.147538772323281e-08,0.0,0.0
28,49.0,0.0,49.0,56.99072813987732,404.59883403778076,4.738759717707891e-08,4.738759717707891e-08,0.0,0.0
29,49.0,0.0,49.0,55.84553074836731,407.2422389984131,4.87530565081223e-08,4.87530565081223e-08,0.0,0.0
30,48.0,0.0,48.0,54.9413959980011,402.63080620765686,6.670602156789599e-08,6.670602156789599e-08,0.0,2.0
31,50.0,0.0,50.0,56.91334390640259,405.2673921585083,3.4255683931245725e-08,3.4255683931245725e-08,0.0,0.0
32,50.0,0.0,50.0,65.16409611701965,425.1281580924988,7.694783094262579e-08,7.694783094262579e-08,0.0,0.0
33,46.0,0.0,46.0,54.27042293548584,409.53246307373047,4.8005398845773945e-08,4.8005398845773945e-08,0.0,0.0
34,48.0,0.0,48.0,55.8796763420105,411.32836723327637,8.960246066033987e-08,8.960246066033987e-08,0.0,0.0
35,48.0,0.0,48.0,56.273284673690796,408.114727973938,7.942963991342648e-08,7.942963991342648e-08,0.0,0.0
36,50.0,0.0,50.0,56.40374302864075,402.9081039428711,8.224911906760613e-08,8.224911906760613e-08,0.0,0.0
