,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
84,32.0,21.0,32.0,2.3955399990081787,11.721920490264893,7.794389825313435e-11,7.794389825313435e-11
85,32.0,18.0,32.0,2.0952510833740234,11.336171627044678,9.258844756424606e-11,9.859341307758457e-11
86,30.0,20.0,32.0,2.27543568611145,11.759041547775269,5.583292897508802e-11,5.583292897508802e-11
87,32.0,19.0,32.0,2.305711507797241,11.52270221710205,9.054839776549326e-11,9.054839776549326e-11
88,32.0,25.0,32.0,2.499561309814453,11.135030508041382,1.4048861952696446e-10,1.463763967006857e-10
89,32.0,25.0,32.0,2.429778575897217,12.133008241653442,1.09573651342181e-10,1.09573651342181e-10
90,32.0,22.0,32.0,2.723205804824829,11.677942514419556,8.669164742117387e-11,1.0688694018443351e-10
91,30.0,18.0,32.0,2.3779749870300293,13.184404611587524,1.2950758604944554e-10,1.3782968501489305e-10
92,32.0,27.0,32.0,3.0518248081207275,14.333754777908325,8.971062328360325e-11,8.971062328360325e-11
93,31.0,24.0,32.0,2.4541547298431396,11.496333599090576,1.2106972342721553e-10,1.1483968137098782e-10
94,32.0,28.0,32.0,2.7983992099761963,11.809815645217896,1.5538957565603915e-10,1.6760211137845121e-10
95,30.0,15.0,32.0,2.0380961894989014,11.899664640426636,9.629212025385228e-11,1.410444053378327e-10
96,30.0,21.0,32.0,2.2280690670013428,11.403599739074707,1.601672281991131e-10,1.4280450336981858e-10
97,32.0,26.0,32.0,2.557629108428955,11.355699062347412,1.6750429891793435e-10,1.6750429891793435e-10
98,32.0,22.0,32.0,2.379890203475952,11.25125527381897,1.5266670008990135e-11,5.795657281651474e-11
99,32.0,19.0,32.0,2.351123332977295,11.183883666992188,4.400015598045391e-11,1.414906069263556e-10
