,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart
22,10.0,37.0,10.0,10.175026655197144,18.04875087738037,-0.8887889595123021,-0.8887889594499387
23,9.0,29.0,9.0,7.527961492538452,17.158549785614014,-0.9262877232105341,-0.9262877232105341
24,10.0,19.0,10.0,5.725225210189819,16.45788335800171,-0.8966301561816281,-0.8966301561816281
25,9.0,27.0,9.0,6.925932884216309,17.494088411331177,-0.9018065664371931,-0.9018065664371931
26,10.0,23.0,10.0,6.32487416267395,16.978391647338867,-0.9144613601505446,-0.9144613601505446
27,8.0,19.0,8.0,5.694945335388184,17.276248931884766,-0.8992400728533596,-0.8992400728533596
28,10.0,21.0,10.0,5.972283840179443,18.117092847824097,-0.8972479533344412,-0.8972479533344412
29,8.0,22.0,9.0,5.656414270401001,16.536002159118652,-0.906335406918166,-0.906335406918166
30,8.0,17.0,8.0,4.80234956741333,17.0155291557312,-0.9130337764879791,-0.9130337764879791
31,9.0,34.0,9.0,8.0182363986969,19.01164150238037,-0.9132754220707111,-0.9132754220707111
32,9.0,23.0,9.0,8.714550018310547,20.814898014068604,-0.9510922239131899,-0.9510922239131899
33,10.0,21.0,10.0,7.64567232131958,23.188003063201904,-0.8969514909566955,-0.8969514909566955
34,10.0,12.0,10.0,6.2281599044799805,22.24955129623413,-0.8999350903094601,-0.8999350904386348
35,10.0,20.0,10.0,6.378502607345581,19.45989441871643,-0.9168859158877594,-0.9168859158877594
36,10.0,27.0,10.0,7.302400350570679,17.31921696662903,-0.8933810255873458,-0.8933810263900042
37,10.0,24.0,10.0,6.486958742141724,16.597524642944336,-0.9038957279037929,-0.9038957279037929
38,7.0,27.0,9.0,6.524033308029175,16.353352069854736,-0.8953433733872407,-0.8953433733872407
39,8.0,34.0,8.0,10.250712156295776,20.127391815185547,-0.9143687763773549,-0.914368776735801
40,7.0,19.0,7.0,6.0826575756073,18.31050729751587,-0.8829902878435911,-0.8829902884949125
41,8.0,21.0,9.0,5.7232666015625,16.905171155929565,-0.9090190243961065,-0.9090190243961065
42,9.0,22.0,10.0,5.954664468765259,21.294408082962036,-0.9135856270294592,-0.913585626893604
43,10.0,30.0,10.0,10.191624641418457,20.70991611480713,-0.8936823223345407,-0.8936823237471979
44,10.0,33.0,10.0,8.898138284683228,18.217686891555786,-0.9078008690146036,-0.9078008690146036
45,9.0,17.0,10.0,5.305279493331909,16.615107774734497,-0.9101522762308017,-0.9101522762308017
46,9.0,19.0,9.0,5.725258111953735,17.24789834022522,-0.9286310577139385,-0.9286310577139385
47,10.0,26.0,10.0,7.589967489242554,16.59021782875061,-0.9007110855759884,-0.9007110855759884
48,9.0,25.0,9.0,6.242755174636841,15.57850170135498,-0.9116818311890691,-0.9116818317746549
49,10.0,19.0,10.0,5.618726968765259,16.421705961227417,-0.9037757887596382,-0.9037757887596382
50,9.0,29.0,9.0,7.0046067237854,17.14057230949402,-0.9001160631770276,-0.9001160631770276
51,9.0,28.0,9.0,6.981584548950195,16.845540761947632,-0.8960571062547089,-0.8960571065854046
52,8.0,15.0,9.0,5.144204616546631,19.332496166229248,-0.903477640655496,-0.903477640655496
53,10.0,9.0,10.0,4.1597514152526855,16.643465280532837,-0.9145900740684748,-0.9145900740684748
54,10.0,24.0,10.0,6.664665699005127,17.136635780334473,-0.9000822403956522,-0.9000822403956522
55,8.0,23.0,9.0,6.165653467178345,17.092701196670532,-0.8950462185019826,-0.8950462185055038
56,9.0,23.0,9.0,5.945969581604004,16.37878966331482,-0.9219456460698922,-0.9219456460698922
57,10.0,30.0,10.0,7.348306655883789,16.96862506866455,-0.9562936770367675,-0.9562936770367675
58,8.0,23.0,8.0,5.7691969871521,15.34452748298645,-0.8960318603667545,-0.8960318603667545
59,8.0,27.0,9.0,6.077763557434082,14.91828727722168,-0.9082394162332809,-0.9082394162332809
60,9.0,20.0,9.0,5.449862480163574,16.757704257965088,-0.9097907738000688,-0.9097907738000688
61,9.0,23.0,9.0,6.263322114944458,16.83092164993286,-0.9055199948170574,-0.9055199948170574
62,10.0,19.0,10.0,5.771125078201294,17.256707906723022,-0.9033870979993102,-0.9033870979993102
63,9.0,23.0,9.0,6.303850173950195,17.30457901954651,-0.908382402534377,-0.9083824022951996
64,8.0,27.0,8.0,7.411778926849365,17.781145811080933,-0.8907564642228966,-0.8907564642228966
65,8.0,13.0,9.0,4.174398422241211,15.624338626861572,-0.9112009347141231,-0.9112009347141231
66,8.0,30.0,10.0,7.481607675552368,17.39740014076233,-0.9187591326205363,-0.9187591326205363
67,8.0,28.0,8.0,7.064153671264648,17.041862964630127,-0.8987640257590231,-0.8987640257825441
68,8.0,27.0,9.0,6.629500150680542,16.49110198020935,-0.9194128399766655,-0.9194128399766655
69,10.0,22.0,10.0,5.698882341384888,15.430513858795166,-0.9117256127013814,-0.9117256127013814
70,10.0,26.0,10.0,6.784807920455933,16.113115549087524,-0.9288043452268824,-0.9288043452268824
71,10.0,24.0,10.0,6.229138374328613,16.455918073654175,-0.9152390611113734,-0.9152390611113734
