,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,time_metod,min_func_val_metod
0,11.0,0.0,5.7852783203125,1.3827223080096282e-05
1,10.0,0.0,10.609112024307251,1.2504710327266063e-05
2,10.0,0.0,21.814430952072144,1.455638522112591e-05
3,11.0,0.0,22.302722215652466,1.2837665798589785e-05
4,12.0,0.0,21.4565167427063,1.3499204772714275e-05
5,11.0,0.0,19.706961393356323,1.5969151854715433e-05
6,13.0,0.0,20.425244092941284,1.5942920718830148e-05
7,13.0,0.0,22.78467035293579,1.4150142757061582e-05
8,12.0,0.0,23.674826622009277,1.6369324186190756e-05
9,11.0,0.0,20.362743616104126,1.4858413859458613e-05
10,9.0,0.0,20.769002676010132,1.3620024339991345e-05
11,9.0,0.0,19.706478118896484,1.5481299812204973e-05
12,12.0,0.0,20.831498861312866,1.0523440207141558e-05
13,9.0,0.0,20.11274552345276,1.7594433024455528e-05
14,12.0,0.0,20.425244092941284,1.4816284493432808e-05
15,11.0,0.0,20.333439350128174,1.2051600808473499e-05
16,12.0,0.0,21.03267765045166,1.4565771722503684e-05
17,10.0,0.0,20.001898050308228,1.6360024815963865e-05
18,10.0,0.0,19.378345727920532,1.199484392278546e-05
19,7.0,0.0,19.143959045410156,1.6630528480351327e-05
20,12.0,0.0,21.532685041427612,1.3731286553317903e-05
21,12.0,0.0,21.784647464752197,1.4619603262929557e-05
22,9.0,0.0,19.284591913223267,1.2652711080126039e-05
23,10.0,0.0,19.909608125686646,1.2641478184955193e-05
24,10.0,0.0,20.878392219543457,1.3096713596652478e-05
25,11.0,0.0,20.5033757686615,1.4575221346671108e-05
26,7.0,0.0,19.222086668014526,1.5754900361965558e-05
27,8.0,0.0,19.72209620475769,1.7496404749136947e-05
28,7.0,0.0,19.206462383270264,1.908821925494387e-05
29,9.0,0.0,19.831483364105225,1.6602471132936945e-05
30,10.0,0.0,21.518532276153564,1.623239835233071e-05
31,11.0,0.0,20.706503868103027,1.5736665405564463e-05
32,11.0,0.0,20.237743616104126,1.1810517658947292e-05
