,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,time_metod,min_func_val_metod
0,10.0,0.0,1.171875238418579,-0.9579055533940939
1,10.0,0.0,1.109356164932251,-0.9595317735333699
2,10.0,0.0,1.1562881469726562,-0.9905251649556823
3,9.0,1.0,1.1406373977661133,-0.8808562560356538
4,10.0,4.0,1.4839489459991455,-0.936358758222334
5,10.0,1.0,1.2969558238983154,-0.897884929405569
6,9.0,1.0,1.1718902587890625,-0.9543650128218247
7,9.0,0.0,1.0937283039093018,-0.9665363729350279
8,10.0,2.0,1.3125271797180176,-0.9926183900388692
9,10.0,0.0,1.2031216621398926,-0.971713402370627
10,10.0,3.0,1.4844567775726318,-0.9738591712520642
11,9.0,1.0,1.2500033378601074,-0.9997063745119255
12,10.0,3.0,1.4843814373016357,-0.9159207689342761
13,10.0,1.0,1.3282017707824707,-0.9740680188296663
14,10.0,1.0,1.2500197887420654,-0.9972581560403979
15,9.0,7.0,1.6563398838043213,-0.9969429331186078
16,10.0,4.0,1.5000340938568115,-0.9543475457868376
17,10.0,1.0,1.2969131469726562,-0.8752889028496436
18,9.0,2.0,1.2989037036895752,-0.9929030572156535
19,10.0,1.0,1.2500267028808594,-0.9662259706444745
20,9.0,2.0,1.2656176090240479,-1.0180208219808213
21,10.0,2.0,1.3281950950622559,-0.9231291199756532
22,10.0,1.0,1.2343571186065674,-0.9565321169060688
23,10.0,1.0,1.2808456420898438,-0.9545750559859983
24,10.0,4.0,1.4995417594909668,-0.9837279882050393
25,10.0,4.0,1.5312821865081787,-0.9977783036874224
26,10.0,1.0,1.2675468921661377,-0.9254506693682797
27,10.0,2.0,1.3437743186950684,-0.9890916306131955
28,10.0,2.0,1.3125665187835693,-0.9539830852932111
29,10.0,3.0,1.4687869548797607,-0.998665287224833
30,10.0,5.0,1.609360933303833,-0.9690160635128193
31,10.0,1.0,1.2656443119049072,-0.9051985632786227
32,10.0,6.0,1.562546730041504,-0.9807389101483553
33,10.0,0.0,1.1733171939849854,-0.983025633296493
34,8.0,1.0,1.093782663345337,-0.9290375382567879
35,10.0,0.0,1.1874728202819824,-0.9614218734546163
36,9.0,2.0,1.2500793933868408,-0.9009204240344519
37,10.0,0.0,1.1562676429748535,-0.9345785880601917
38,10.0,0.0,1.1874773502349854,-0.9748498297778974
39,9.0,3.0,1.3593764305114746,-0.9826526828433855
40,10.0,0.0,1.1714112758636475,-0.9888372537026604
41,10.0,1.0,1.3301050662994385,-0.9848642233919782
42,10.0,0.0,1.2187848091125488,-0.8972442720894643
43,10.0,2.0,1.2968642711639404,-0.9692982800392784
44,10.0,0.0,1.2031300067901611,-0.9981066384724815
45,10.0,2.0,1.3432917594909668,-0.9896412553517866
46,9.0,7.0,1.703171968460083,-0.9768147292288851
47,9.0,1.0,1.187511920928955,-0.9115573910392634
48,10.0,2.0,1.2969138622283936,-0.7221993248247923
49,10.0,2.0,1.3456895351409912,-0.9325446935842763
50,8.0,2.0,1.1406645774841309,-0.9588568064193358
51,10.0,1.0,1.281273365020752,-0.9779222523195281
52,10.0,3.0,1.374561071395874,-0.8909513688889705
53,10.0,1.0,1.3286120891571045,-0.9854444588103505
54,10.0,0.0,1.1870017051696777,-0.9684150171142213
55,10.0,2.0,1.3282067775726318,-0.9612259095439424
56,10.0,2.0,1.3457005023956299,-0.9943451737936614
57,10.0,2.0,1.3594458103179932,-0.9660503153626702
58,9.0,4.0,1.4375019073486328,-0.9698106039565326
59,10.0,2.0,1.343768835067749,-0.9011949882061807
60,10.0,1.0,1.2813479900360107,-0.9806479726726671
61,9.0,3.0,1.2969093322753906,-0.9756699487853673
62,10.0,3.0,1.5000438690185547,-0.9280730565612275
63,10.0,1.0,1.250084638595581,-0.9165824450296726
64,9.0,1.0,1.2045588493347168,-0.935988759323294
65,10.0,3.0,1.3281686305999756,-0.8963353243972906
66,9.0,1.0,1.2187817096710205,-0.9915618287225408
67,10.0,2.0,1.3281526565551758,-0.9743777116258115
68,10.0,3.0,1.3750238418579102,-0.9958693618203102
69,9.0,1.0,1.2187669277191162,-0.9412273910873861
70,10.0,2.0,1.296926498413086,-0.9848053560411928
71,8.0,3.0,1.2514784336090088,-0.9841874487289057
72,10.0,5.0,1.5000290870666504,-0.9876245709378706
73,10.0,3.0,1.4531726837158203,-0.8736449659800559
74,9.0,1.0,1.187469482421875,-0.9909159974268638
75,10.0,1.0,1.234421730041504,-0.979368645056151
76,9.0,2.0,1.2343995571136475,-0.9371507271370867
77,10.0,2.0,1.3280951976776123,-0.911400079457646
78,9.0,2.0,1.2812778949737549,-0.9257470937806266
79,10.0,2.0,1.330106258392334,-0.9882170247713011
80,10.0,2.0,1.312547206878662,-0.9838621459650878
81,10.0,3.0,1.3906760215759277,-0.9845542044674132
82,9.0,1.0,1.2495503425598145,-0.987409017525999
83,9.0,1.0,1.171875,-0.9455423173185474
84,10.0,0.0,1.1718964576721191,-0.9630588614923403
85,10.0,1.0,1.3125417232513428,-0.9540277787232636
86,10.0,3.0,1.4394824504852295,-0.9645214644088248
87,9.0,6.0,1.6406278610229492,-0.9879539003628209
88,10.0,4.0,1.515688180923462,-0.9732417141149952
89,10.0,1.0,1.2812893390655518,-0.9961857199233066
90,10.0,1.0,1.2343685626983643,-0.9070479989750941
91,10.0,0.0,1.1870551109313965,-0.9701000552757494
92,9.0,3.0,1.3124983310699463,-0.9313833695725491
93,10.0,1.0,1.2499761581420898,-0.8614140231500987
94,10.0,1.0,1.2343990802764893,-0.9142494871212995
95,10.0,4.0,1.4062979221343994,-0.9875322767481268
96,10.0,2.0,1.4687654972076416,-0.9565107436677369
97,10.0,3.0,1.4219026565551758,-0.9269319551802866
98,8.0,0.0,1.0938103199005127,-0.94933126483551
99,10.0,2.0,1.250004768371582,-0.9990300454401012
