,number_minimas_per_func_metod,number_extra_descents_per_func_metod,number_minimas_per_func_multistart,time_metod,time_multistart
39,5.0,24.0,5.0,19.473051071166992,40.404197216033936
40,5.0,36.0,5.0,13.262054204940796,27.59743905067444
41,5.0,72.0,5.0,27.391578912734985,33.957629919052124
42,4.0,20.0,5.0,9.948957920074463,34.18105912208557
43,3.0,21.0,4.0,10.174063205718994,30.70854687690735
44,4.0,37.0,4.0,13.731339931488037,30.239076137542725
45,5.0,44.0,5.0,16.948567867279053,31.581408977508545
46,5.0,40.0,5.0,15.891514778137207,30.94204592704773
47,5.0,67.0,5.0,24.219517946243286,32.74268388748169
48,5.0,67.0,5.0,28.394849061965942,33.183714866638184
49,5.0,69.0,5.0,23.574627161026,28.485631942749023
50,3.0,19.0,3.0,7.904807090759277,30.31955122947693
51,5.0,64.0,5.0,23.18656635284424,31.299434900283813
52,5.0,17.0,5.0,8.133618831634521,32.73407483100891
53,5.0,46.0,5.0,15.959483861923218,28.3361599445343
54,4.0,52.0,4.0,20.22006130218506,31.951294898986816
55,4.0,34.0,4.0,13.734416961669922,32.09292793273926
56,5.0,27.0,5.0,13.210572719573975,35.76726293563843
57,4.0,53.0,4.0,23.25161910057068,32.8511688709259
58,5.0,50.0,5.0,19.113464832305908,30.12894892692566
59,5.0,41.0,5.0,16.402323961257935,41.88611102104187
60,5.0,30.0,5.0,18.34005093574524,32.60453820228577
61,5.0,24.0,5.0,11.407588958740234,33.53327012062073
62,4.0,27.0,4.0,11.734977006912231,33.64528512954712
63,5.0,57.0,5.0,22.56077790260315,33.97294092178345
64,5.0,15.0,5.0,8.604899168014526,31.26403784751892
65,5.0,23.0,5.0,9.604172706604004,28.32477903366089
66,5.0,39.0,5.0,17.338020086288452,32.14633011817932
67,4.0,14.0,5.0,7.098763942718506,29.208616971969604
68,4.0,33.0,4.0,14.710458993911743,35.14957404136658
69,4.0,21.0,5.0,9.466141939163208,36.43133997917175
70,5.0,44.0,5.0,16.108701944351196,34.68847894668579
71,5.0,29.0,5.0,15.894037961959839,29.68998694419861
72,5.0,27.0,5.0,10.692647933959961,29.357701063156128
73,5.0,58.0,5.0,22.211076736450195,32.07142877578735
74,4.0,13.0,5.0,5.9715399742126465,27.274776220321655
75,5.0,20.0,5.0,8.561168193817139,28.282036066055298
76,3.0,12.0,3.0,5.675215005874634,28.862725973129272
77,5.0,47.0,5.0,19.108826875686646,31.510432958602905
78,5.0,52.0,5.0,22.48316216468811,35.48142385482788
79,5.0,49.0,5.0,19.207714080810547,34.69266891479492
80,5.0,74.0,5.0,32.34983706474304,36.0281400680542
81,5.0,44.0,5.0,17.726216077804565,34.6780788898468
82,4.0,51.0,4.0,19.416874170303345,31.797329902648926
83,5.0,76.0,5.0,30.502896785736084,38.12559103965759
84,5.0,66.0,5.0,24.544559240341187,33.029404163360596
85,4.0,25.0,5.0,11.678552150726318,33.579906940460205
86,4.0,43.0,4.0,19.171271800994873,35.574629068374634
87,5.0,34.0,5.0,17.92667007446289,35.02159285545349
88,5.0,53.0,5.0,21.576510906219482,33.38117814064026
89,5.0,67.0,5.0,25.862114191055298,34.870035886764526
90,3.0,7.0,4.0,4.688807964324951,29.432485818862915
91,5.0,62.0,5.0,24.480565071105957,33.87926387786865
92,5.0,69.0,5.0,28.78828001022339,34.37296485900879
93,4.0,31.0,4.0,11.909133911132812,32.334614753723145
94,5.0,57.0,5.0,22.490257024765015,34.41504883766174
95,4.0,40.0,4.0,19.464208126068115,41.96651601791382
96,4.0,40.0,4.0,16.421501874923706,30.88051414489746
97,4.0,31.0,5.0,12.551882982254028,35.53610134124756
98,5.0,65.0,5.0,26.480431079864502,37.30501103401184
99,5.0,43.0,5.0,19.845053911209106,35.63219213485718
