,number_minimas_per_func_metod,number_extra_descents_per_func_metod,number_minimas_per_func_multistart,time_metod,time_multistart
0,5.0,53.0,5.0,18.26708722114563,27.853830099105835
1,5.0,59.0,5.0,20.484124183654785,27.933425188064575
2,4.0,58.0,4.0,19.891389846801758,27.993964195251465
3,5.0,46.0,5.0,13.073744773864746,23.726794958114624
4,5.0,43.0,5.0,14.977133989334106,27.95217800140381
5,5.0,32.0,5.0,12.493811130523682,29.505669832229614
6,5.0,44.0,5.0,17.46675419807434,29.263179063796997
7,5.0,53.0,5.0,17.15484595298767,28.771498918533325
8,5.0,68.0,5.0,26.438122987747192,31.737136840820312
9,5.0,66.0,5.0,24.55509877204895,34.91854786872864
10,5.0,71.0,5.0,25.389252185821533,31.41753125190735
11,5.0,88.0,5.0,34.79628801345825,35.698638916015625
12,5.0,68.0,5.0,24.70554804801941,32.35853385925293
13,5.0,90.0,5.0,36.54150104522705,40.85960912704468
14,4.0,78.0,4.0,32.28778290748596,33.39514112472534
15,4.0,43.0,4.0,19.418794870376587,31.899120807647705
16,5.0,60.0,5.0,24.340423822402954,33.902223110198975
17,4.0,17.0,4.0,7.896321058273315,34.55217099189758
18,5.0,74.0,5.0,28.885147094726562,32.62932014465332
19,5.0,60.0,5.0,23.644577026367188,33.55536198616028
20,4.0,45.0,4.0,19.481306314468384,32.32828402519226
21,3.0,26.0,3.0,12.163947582244873,31.5408136844635
22,4.0,61.0,5.0,23.609024047851562,34.663655281066895
23,5.0,78.0,5.0,34.27117705345154,37.23124599456787
24,3.0,40.0,4.0,22.842659950256348,53.540597915649414
25,5.0,81.0,5.0,34.65763998031616,35.359769105911255
26,5.0,68.0,5.0,23.758207082748413,34.144503116607666
27,5.0,83.0,5.0,31.382734060287476,32.5432870388031
28,5.0,79.0,5.0,29.36372184753418,37.501473903656006
29,5.0,27.0,5.0,9.840017318725586,25.66122794151306
30,4.0,31.0,4.0,13.819168090820312,31.769933700561523
31,4.0,57.0,4.0,25.5378360748291,44.54196810722351
32,4.0,30.0,5.0,20.388161182403564,44.600757122039795
33,5.0,56.0,5.0,29.99164915084839,43.67798709869385
34,5.0,82.0,5.0,33.226457834243774,38.6592960357666
35,5.0,76.0,5.0,30.817443132400513,37.41280007362366
36,5.0,70.0,5.0,27.968971014022827,34.656760931015015
37,5.0,70.0,5.0,26.19122004508972,40.213862895965576
38,5.0,21.0,5.0,19.26151990890503,47.00716805458069
39,5.0,46.0,5.0,38.20887804031372,55.72320914268494
40,5.0,66.0,5.0,31.709078073501587,38.47670102119446
41,5.0,84.0,5.0,47.74738812446594,37.79421901702881
42,5.0,41.0,5.0,18.734360933303833,42.15415716171265
43,4.0,22.0,4.0,13.430088996887207,41.6669659614563
44,4.0,58.0,4.0,22.823457956314087,32.415778160095215
45,5.0,63.0,5.0,26.273547649383545,37.30094599723816
46,5.0,50.0,5.0,25.18021297454834,39.74520206451416
47,5.0,81.0,5.0,38.612114906311035,41.454997062683105
48,5.0,87.0,5.0,40.41729784011841,41.29645586013794
49,5.0,83.0,5.0,35.24598813056946,37.48860478401184
50,3.0,47.0,3.0,20.603497982025146,36.168827056884766
51,5.0,83.0,5.0,35.60745191574097,37.726603746414185
52,5.0,53.0,5.0,24.300022840499878,37.94673991203308
53,5.0,68.0,5.0,28.410857915878296,36.30462312698364
54,4.0,79.0,4.0,34.59597587585449,38.38910484313965
55,4.0,54.0,4.0,23.67469620704651,36.66367292404175
56,5.0,56.0,5.0,27.286564111709595,40.87127089500427
57,4.0,70.0,4.0,32.45236587524414,40.644309997558594
58,5.0,69.0,5.0,29.085689067840576,36.65922999382019
59,5.0,63.0,5.0,26.055464029312134,35.62427115440369
60,5.0,45.0,5.0,20.36554789543152,36.83506989479065
61,5.0,55.0,5.0,25.633527040481567,38.50408697128296
62,4.0,39.0,4.0,18.15382194519043,36.69684290885925
63,5.0,81.0,5.0,34.91650032997131,38.923089027404785
64,5.0,47.0,5.0,20.70174527168274,43.298434019088745
65,5.0,49.0,5.0,22.43796467781067,37.1593120098114
66,5.0,63.0,5.0,30.415244102478027,40.24993586540222
67,5.0,40.0,5.0,18.3830668926239,40.1273627281189
68,4.0,57.0,4.0,35.27215790748596,36.1281099319458
69,4.0,42.0,5.0,14.507555961608887,34.26275706291199
70,5.0,61.0,5.0,24.99021077156067,36.18719673156738
71,5.0,42.0,5.0,16.586761951446533,38.07690906524658
72,5.0,39.0,5.0,15.837498903274536,36.98971891403198
73,5.0,80.0,5.0,36.682209968566895,39.68095302581787
74,4.0,35.0,5.0,13.963877201080322,37.10727095603943
75,5.0,38.0,5.0,16.954231023788452,32.92331123352051
76,3.0,32.0,3.0,15.175880908966064,29.001636028289795
77,5.0,76.0,5.0,27.59939408302307,30.399932146072388
78,5.0,75.0,5.0,29.955117225646973,33.828179121017456
79,5.0,70.0,5.0,25.4797101020813,30.77905583381653
80,5.0,87.0,5.0,30.82530188560486,30.85419487953186
