,number_minimizers_per_func_metod,number_extra_descents_per_func_metod,number_minimizers_per_func_multistart,time_metod,time_multistart,min_func_val_metod,min_func_val_multistart,prop_class,greater_than_one_region
0,20.0,506.0,20.0,170.44731378555298,305.4648103713989,-0.9463782114294672,-0.9463782114294672,0.0,5.0
1,20.0,540.0,20.0,178.57522678375244,305.8276398181915,-0.9932054575347209,-0.9932054575347209,0.002,8.0
2,20.0,466.0,20.0,154.93288135528564,298.36216259002686,-0.9938413474189083,-0.9938413474189083,0.001,5.0
3,20.0,467.0,20.0,159.5889458656311,308.40218925476074,-0.9882943356056656,-0.9882943356056656,0.0,10.0
4,20.0,396.0,20.0,135.80873441696167,303.27626156806946,-0.949269558752235,-0.949269558752235,0.001,17.0
5,20.0,361.0,20.0,127.7243390083313,305.73211765289307,-0.9585651217177579,-0.9585651217177579,0.0,11.0
6,20.0,431.0,20.0,147.54959678649902,306.283296585083,-0.9986716853253629,-0.9986716853253629,0.001,16.0
7,20.0,440.0,20.0,147.98109698295593,305.3558347225189,-0.9835954067111218,-0.9835954067111218,0.0,3.0
8,20.0,468.0,20.0,157.70068264007568,303.8810110092163,-0.9824704102313787,-0.9824704102313787,0.0,3.0
9,20.0,466.0,20.0,157.83420085906982,307.7193937301636,-0.9450117374847044,-0.9450117374847044,0.003,7.0
10,20.0,445.0,20.0,147.90128111839294,303.58961963653564,-0.9972528482180459,-0.9972528482180459,0.002,12.0
11,20.0,523.0,20.0,172.63823413848877,302.6737594604492,-0.9918900811412258,-0.9918900811412258,0.007,23.0
12,20.0,522.0,20.0,169.68551540374756,299.30204224586487,-0.9640255831887125,-0.9640255831887125,0.017,29.0
13,20.0,468.0,20.0,158.20494556427002,305.1018190383911,-0.9878870228701471,-0.9878870228701471,0.002,11.0
14,20.0,377.0,20.0,132.07988452911377,306.85164284706116,-0.984242674506406,-0.984242674506406,0.001,27.0
15,20.0,527.0,20.0,174.94698905944824,302.0690314769745,-0.9402848650962642,-0.9402848650962642,0.0,2.0
16,20.0,521.0,20.0,171.68919897079468,304.2468285560608,-0.9575112584708576,-0.9575112584708576,0.003,3.0
17,20.0,579.0,20.0,187.3767580986023,305.64832162857056,-0.9992033667063184,-0.9992033667063184,0.001,5.0
18,20.0,451.0,20.0,149.60317063331604,308.1846103668213,-0.9582703370761437,-0.9582703370761437,0.0,1.0
19,20.0,502.0,20.0,164.42294549942017,301.8651919364929,-0.9743001265072389,-0.9743001265072389,0.0,5.0
20,20.0,399.0,20.0,135.58062171936035,301.3141932487488,-0.9950301320314299,-0.9950301320314299,0.002,20.0
21,20.0,442.0,20.0,148.4069082736969,306.49373292922974,-0.9941869119787851,-0.9941869119787851,0.002,25.0
22,20.0,504.0,20.0,166.86635422706604,305.6595985889435,-0.9830350866076051,-0.9830350866076051,0.0,12.0
23,19.0,392.0,19.0,133.5893895626068,302.61066198349,-0.9720751689976443,-0.9720751689976443,0.002,14.0
24,20.0,633.0,20.0,202.7877254486084,304.19377732276917,-0.9457700237553414,-0.9457700237553414,0.001,11.0
25,20.0,562.0,20.0,183.9632248878479,305.2916386127472,-0.9421143266109284,-0.9421143266109284,0.001,6.0
